PERFUME_ID,SEASON,ratio,LOAD_DT
16581,Spring,23.71,2026-01-20 08:39:39
16582,Spring,39.53,2026-01-20 08:39:39
16582,Summer,38.37,2026-01-20 08:39:39
16583,Fall,37.31,2026-01-20 08:39:39
16583,Winter,34.33,2026-01-20 08:39:39
16583,Spring,20.9,2026-01-20 08:39:39
16584,Fall,30.86,2026-01-20 08:39:39
16584,Winter,28.4,2026-01-20 08:39:39
16584,Spring,25.93,2026-01-20 08:39:39
16585,Spring,32.79,2026-01-20 08:39:39
16585,Fall,22.95,2026-01-20 08:39:39
16585,Summer,22.95,2026-01-20 08:39:39
16585,Winter,21.31,2026-01-20 08:39:39
16586,Summer,45.9,2026-01-20 08:39:39
16586,Spring,39.34,2026-01-20 08:39:39
16587,Spring,31.37,2026-01-20 08:39:39
16587,Fall,29.41,2026-01-20 08:39:39
16587,Summer,21.57,2026-01-20 08:39:39
16588,Fall,32.31,2026-01-20 08:39:39
16588,Winter,27.69,2026-01-20 08:39:39
16588,Spring,27.69,2026-01-20 08:39:39
16589,Fall,31.88,2026-01-20 08:39:39
16589,Summer,27.54,2026-01-20 08:39:39
16589,Spring,27.54,2026-01-20 08:39:39
16591,Spring,38.89,2026-01-20 08:39:39
16591,Summer,26.39,2026-01-20 08:39:39
16591,Fall,20.83,2026-01-20 08:39:39
16592,Spring,30.43,2026-01-20 08:39:39
16592,Fall,26.09,2026-01-20 08:39:39
16592,Summer,24.64,2026-01-20 08:39:39
16593,Fall,29.7,2026-01-20 08:39:39
16593,Spring,29.7,2026-01-20 08:39:39
16593,Summer,21.78,2026-01-20 08:39:39
16594,Spring,34.88,2026-01-20 08:39:39
16594,Summer,27.91,2026-01-20 08:39:39
16594,Fall,25.58,2026-01-20 08:39:39
16595,Spring,32.43,2026-01-20 08:39:39
16595,Summer,27.03,2026-01-20 08:39:39
16595,Fall,22.97,2026-01-20 08:39:39
16596,Spring,40.48,2026-01-20 08:39:39
16596,Summer,39.29,2026-01-20 08:39:39
16597,Fall,31.94,2026-01-20 08:39:39
16597,Spring,29.17,2026-01-20 08:39:39
16597,Winter,23.61,2026-01-20 08:39:39
16598,Spring,39.68,2026-01-20 08:39:39
16598,Summer,38.1,2026-01-20 08:39:39
16599,Fall,32.43,2026-01-20 08:39:39
16599,Winter,27.03,2026-01-20 08:39:39
16599,Spring,24.32,2026-01-20 08:39:39
16600,Spring,41.67,2026-01-20 08:39:39
16600,Summer,35.0,2026-01-20 08:39:39
16601,Spring,33.9,2026-01-20 08:39:39
16601,Summer,25.42,2026-01-20 08:39:39
16601,Fall,22.03,2026-01-20 08:39:39
16603,Spring,37.5,2026-01-20 08:39:39
16603,Summer,35.42,2026-01-20 08:39:39
16604,Spring,31.37,2026-01-20 08:39:39
16604,Fall,27.45,2026-01-20 08:39:39
16604,Summer,21.57,2026-01-20 08:39:39
16605,Spring,30.59,2026-01-20 08:39:39
16605,Fall,28.24,2026-01-20 08:39:39
16605,Summer,28.24,2026-01-20 08:39:39
16606,Spring,36.99,2026-01-20 08:39:39
16606,Summer,34.25,2026-01-20 08:39:39
16607,Fall,35.71,2026-01-20 08:39:39
16607,Winter,28.57,2026-01-20 08:39:39
16607,Spring,22.86,2026-01-20 08:39:39
16608,Fall,29.85,2026-01-20 08:39:39
16608,Winter,28.36,2026-01-20 08:39:39
16608,Spring,25.37,2026-01-20 08:39:39
16609,Summer,35.14,2026-01-20 08:39:39
16609,Spring,35.14,2026-01-20 08:39:39
16609,Fall,24.32,2026-01-20 08:39:39
16610,Summer,40.0,2026-01-20 08:39:39
16610,Spring,38.18,2026-01-20 08:39:39
16611,Fall,36.17,2026-01-20 08:39:39
16611,Winter,34.04,2026-01-20 08:39:39
16612,Fall,30.51,2026-01-20 08:39:39
16612,Spring,28.81,2026-01-20 08:39:39
16612,Winter,25.42,2026-01-20 08:39:39
16613,Spring,38.0,2026-01-20 08:39:39
16613,Summer,36.0,2026-01-20 08:39:39
16613,Fall,20.0,2026-01-20 08:39:39
16614,Spring,32.88,2026-01-20 08:39:39
16614,Summer,28.77,2026-01-20 08:39:39
16614,Fall,23.29,2026-01-20 08:39:39
16615,Spring,34.85,2026-01-20 08:39:39
16615,Summer,30.3,2026-01-20 08:39:39
16615,Fall,21.21,2026-01-20 08:39:39
16616,Summer,48.44,2026-01-20 08:39:39
16616,Spring,35.94,2026-01-20 08:39:39
16617,Fall,36.96,2026-01-20 08:39:39
16617,Winter,26.09,2026-01-20 08:39:39
16618,Summer,37.5,2026-01-20 08:39:39
16618,Spring,37.5,2026-01-20 08:39:39
16619,Summer,45.45,2026-01-20 08:39:39
16619,Spring,36.36,2026-01-20 08:39:39
16620,Spring,29.76,2026-01-20 08:39:39
16620,Fall,26.19,2026-01-20 08:39:39
16620,Summer,22.62,2026-01-20 08:39:39
16620,Winter,21.43,2026-01-20 08:39:39
16621,Spring,45.1,2026-01-20 08:39:39
16621,Summer,35.29,2026-01-20 08:39:39
16622,Fall,29.03,2026-01-20 08:39:39
16622,Spring,29.03,2026-01-20 08:39:39
16622,Summer,22.58,2026-01-20 08:39:39
16623,Winter,34.69,2026-01-20 08:39:39
16623,Fall,34.69,2026-01-20 08:39:39
16623,Spring,22.45,2026-01-20 08:39:39
16624,Spring,38.89,2026-01-20 08:39:39
16624,Summer,35.19,2026-01-20 08:39:39
16625,Fall,38.0,2026-01-20 08:39:39
16625,Winter,36.0,2026-01-20 08:39:39
16626,Summer,47.92,2026-01-20 08:39:39
16626,Spring,37.5,2026-01-20 08:39:39
16627,Fall,32.1,2026-01-20 08:39:39
16627,Spring,28.4,2026-01-20 08:39:39
16627,Winter,24.69,2026-01-20 08:39:39
16628,Spring,32.2,2026-01-20 08:39:39
16628,Fall,27.12,2026-01-20 08:39:39
16628,Summer,25.42,2026-01-20 08:39:39
16629,Fall,48.78,2026-01-20 08:39:39
16629,Winter,31.71,2026-01-20 08:39:39
16630,Spring,39.29,2026-01-20 08:39:39
16630,Summer,35.71,2026-01-20 08:39:39
16631,Fall,31.48,2026-01-20 08:39:39
16631,Spring,31.48,2026-01-20 08:39:39
16631,Winter,20.37,2026-01-20 08:39:39
16632,Summer,50.0,2026-01-20 08:39:39
16632,Spring,50.0,2026-01-20 08:39:39
16633,Fall,34.21,2026-01-20 08:39:39
16633,Spring,26.32,2026-01-20 08:39:39
16633,Winter,21.05,2026-01-20 08:39:39
16635,Summer,39.47,2026-01-20 08:39:39
16635,Spring,28.95,2026-01-20 08:39:39
16635,Fall,21.05,2026-01-20 08:39:39
16636,Spring,35.29,2026-01-20 08:39:39
16636,Summer,26.47,2026-01-20 08:39:39
16636,Fall,23.53,2026-01-20 08:39:39
16637,Spring,38.0,2026-01-20 08:39:39
16637,Fall,26.0,2026-01-20 08:39:39
16637,Summer,20.0,2026-01-20 08:39:39
16638,Spring,36.17,2026-01-20 08:39:39
16638,Fall,27.66,2026-01-20 08:39:39
16639,Spring,38.33,2026-01-20 08:39:39
16639,Summer,35.0,2026-01-20 08:39:39
16640,Spring,36.0,2026-01-20 08:39:39
16640,Fall,30.0,2026-01-20 08:39:39
16641,Spring,34.48,2026-01-20 08:39:39
16641,Fall,22.41,2026-01-20 08:39:39
16641,Summer,22.41,2026-01-20 08:39:39
16641,Winter,20.69,2026-01-20 08:39:39
16642,Spring,38.89,2026-01-20 08:39:39
16642,Summer,33.33,2026-01-20 08:39:39
16643,Summer,37.78,2026-01-20 08:39:39
16643,Spring,37.78,2026-01-20 08:39:39
16644,Spring,33.96,2026-01-20 08:39:39
16644,Summer,30.19,2026-01-20 08:39:39
16644,Fall,22.64,2026-01-20 08:39:39
16645,Winter,28.89,2026-01-20 08:39:39
16645,Spring,28.89,2026-01-20 08:39:39
16645,Fall,26.67,2026-01-20 08:39:39
16646,Spring,31.91,2026-01-20 08:39:39
16646,Fall,27.66,2026-01-20 08:39:39
16646,Winter,21.28,2026-01-20 08:39:39
16648,Fall,31.11,2026-01-20 08:39:39
16648,Winter,26.67,2026-01-20 08:39:39
16648,Spring,26.67,2026-01-20 08:39:39
16649,Spring,37.78,2026-01-20 08:39:39
16649,Summer,26.67,2026-01-20 08:39:39
16649,Fall,24.44,2026-01-20 08:39:39
16650,Spring,34.88,2026-01-20 08:39:39
16650,Fall,30.23,2026-01-20 08:39:39
16650,Summer,25.58,2026-01-20 08:39:39
16651,Spring,33.33,2026-01-20 08:39:39
16651,Fall,30.3,2026-01-20 08:39:39
16651,Summer,24.24,2026-01-20 08:39:39
16652,Summer,41.67,2026-01-20 08:39:39
16652,Spring,41.67,2026-01-20 08:39:39
16654,Spring,30.56,2026-01-20 08:39:39
16654,Summer,27.78,2026-01-20 08:39:39
16654,Fall,22.22,2026-01-20 08:39:39
16655,Spring,35.29,2026-01-20 08:39:39
16655,Summer,26.47,2026-01-20 08:39:39
16655,Fall,23.53,2026-01-20 08:39:39
16656,Fall,30.19,2026-01-20 08:39:39
16656,Spring,28.3,2026-01-20 08:39:39
16656,Winter,20.75,2026-01-20 08:39:39
16656,Summer,20.75,2026-01-20 08:39:39
16658,Spring,30.0,2026-01-20 08:39:39
16658,Fall,28.0,2026-01-20 08:39:39
16658,Winter,22.0,2026-01-20 08:39:39
16658,Summer,20.0,2026-01-20 08:39:39
16661,Fall,29.73,2026-01-20 08:39:39
16661,Spring,29.73,2026-01-20 08:39:39
16661,Winter,27.03,2026-01-20 08:39:39
16662,Summer,41.94,2026-01-20 08:39:39
16662,Spring,41.94,2026-01-20 08:39:39
16664,Spring,28.07,2026-01-20 08:39:39
16664,Fall,24.56,2026-01-20 08:39:39
16664,Summer,24.56,2026-01-20 08:39:39
16664,Winter,22.81,2026-01-20 08:39:39
16668,Fall,38.1,2026-01-20 08:39:39
16668,Winter,28.57,2026-01-20 08:39:39
16668,Spring,26.19,2026-01-20 08:39:39
16671,Fall,31.91,2026-01-20 08:39:39
16671,Winter,27.66,2026-01-20 08:39:39
16671,Spring,21.28,2026-01-20 08:39:39
16673,Summer,53.85,2026-01-20 08:39:39
16673,Spring,46.15,2026-01-20 08:39:39
16681,Spring,42.86,2026-01-20 08:39:39
16681,Fall,28.57,2026-01-20 08:39:39
16686,Summer,31.25,2026-01-20 08:39:39
16686,Spring,31.25,2026-01-20 08:39:39
16686,Fall,25.0,2026-01-20 08:39:39
16753,Spring,34.72,2026-01-20 08:39:39
16753,Summer,33.33,2026-01-20 08:39:39
16753,Fall,22.22,2026-01-20 08:39:39
16872,Winter,38.26,2026-01-20 08:39:39
16872,Fall,38.1,2026-01-20 08:39:39
16873,Fall,32.37,2026-01-20 08:39:39
16873,Spring,29.33,2026-01-20 08:39:39
16873,Winter,25.16,2026-01-20 08:39:39
16874,Fall,40.53,2026-01-20 08:39:39
16874,Winter,37.09,2026-01-20 08:39:39
16875,Spring,32.02,2026-01-20 08:39:39
16875,Fall,27.64,2026-01-20 08:39:39
16875,Summer,25.39,2026-01-20 08:39:39
16876,Spring,34.31,2026-01-20 08:39:39
16876,Summer,31.96,2026-01-20 08:39:39
16876,Fall,23.02,2026-01-20 08:39:39
16877,Spring,32.99,2026-01-20 08:39:39
16877,Summer,27.25,2026-01-20 08:39:39
16877,Fall,26.64,2026-01-20 08:39:39
16878,Fall,29.28,2026-01-20 08:39:39
16878,Spring,25.68,2026-01-20 08:39:39
16878,Winter,25.0,2026-01-20 08:39:39
16878,Summer,20.03,2026-01-20 08:39:39
16879,Spring,36.9,2026-01-20 08:39:39
16879,Summer,27.73,2026-01-20 08:39:39
16879,Fall,23.36,2026-01-20 08:39:39
16880,Spring,39.95,2026-01-20 08:39:39
16880,Summer,32.15,2026-01-20 08:39:39
16880,Fall,20.09,2026-01-20 08:39:39
16881,Fall,38.38,2026-01-20 08:39:39
16881,Winter,36.69,2026-01-20 08:39:39
16882,Fall,30.42,2026-01-20 08:39:39
16882,Spring,29.79,2026-01-20 08:39:39
16882,Summer,20.62,2026-01-20 08:39:39
16883,Fall,33.22,2026-01-20 08:39:39
16883,Spring,26.71,2026-01-20 08:39:39
16883,Winter,25.08,2026-01-20 08:39:39
16884,Spring,41.11,2026-01-20 08:39:39
16884,Summer,34.15,2026-01-20 08:39:39
16885,Spring,32.39,2026-01-20 08:39:39
16885,Fall,30.36,2026-01-20 08:39:39
16885,Summer,23.48,2026-01-20 08:39:39
16886,Spring,32.58,2026-01-20 08:39:39
16886,Fall,32.2,2026-01-20 08:39:39
16886,Summer,20.45,2026-01-20 08:39:39
16887,Spring,35.81,2026-01-20 08:39:39
16887,Summer,26.98,2026-01-20 08:39:39
16887,Fall,24.19,2026-01-20 08:39:39
16888,Spring,36.64,2026-01-20 08:39:39
16888,Summer,34.05,2026-01-20 08:39:39
16888,Fall,20.26,2026-01-20 08:39:39
16890,Spring,38.27,2026-01-20 08:39:39
16890,Summer,29.08,2026-01-20 08:39:39
16890,Fall,20.92,2026-01-20 08:39:39
16891,Fall,41.63,2026-01-20 08:39:39
16891,Winter,38.91,2026-01-20 08:39:39
16912,Fall,35.0,2026-01-20 08:39:39
16912,Winter,27.0,2026-01-20 08:39:39
16912,Spring,25.0,2026-01-20 08:39:39
16913,Spring,36.56,2026-01-20 08:39:39
16913,Summer,34.95,2026-01-20 08:39:39
16914,Fall,37.44,2026-01-20 08:39:39
16914,Winter,32.51,2026-01-20 08:39:39
16914,Spring,21.18,2026-01-20 08:39:39
16915,Spring,40.69,2026-01-20 08:39:39
16915,Summer,32.35,2026-01-20 08:39:39
16916,Spring,40.95,2026-01-20 08:39:39
16916,Summer,37.62,2026-01-20 08:39:39
16917,Fall,37.38,2026-01-20 08:39:39
16917,Winter,26.21,2026-01-20 08:39:39
16917,Spring,24.27,2026-01-20 08:39:39
16919,Spring,33.86,2026-01-20 08:39:39
16919,Summer,30.69,2026-01-20 08:39:39
16919,Fall,25.93,2026-01-20 08:39:39
16920,Spring,34.78,2026-01-20 08:39:39
16920,Summer,30.43,2026-01-20 08:39:39
16920,Fall,25.47,2026-01-20 08:39:39
16921,Spring,34.54,2026-01-20 08:39:39
16921,Fall,27.32,2026-01-20 08:39:39
16921,Summer,20.62,2026-01-20 08:39:39
16922,Spring,30.22,2026-01-20 08:39:39
16922,Fall,28.02,2026-01-20 08:39:39
16922,Summer,26.92,2026-01-20 08:39:39
16923,Fall,31.98,2026-01-20 08:39:39
16923,Spring,26.9,2026-01-20 08:39:39
16923,Winter,21.83,2026-01-20 08:39:39
16924,Fall,32.56,2026-01-20 08:39:39
16924,Spring,27.91,2026-01-20 08:39:39
16924,Winter,27.33,2026-01-20 08:39:39
16925,Winter,39.78,2026-01-20 08:39:39
16925,Fall,37.63,2026-01-20 08:39:39
16925,Spring,22.58,2026-01-20 08:39:39
16926,Spring,37.82,2026-01-20 08:39:39
16926,Summer,35.26,2026-01-20 08:39:39
16927,Spring,41.67,2026-01-20 08:39:39
16927,Summer,34.17,2026-01-20 08:39:39
16928,Spring,42.11,2026-01-20 08:39:39
16928,Summer,34.74,2026-01-20 08:39:39
16929,Fall,32.74,2026-01-20 08:39:39
16929,Spring,32.74,2026-01-20 08:39:39
16930,Spring,38.56,2026-01-20 08:39:39
16930,Summer,34.64,2026-01-20 08:39:39
16931,Spring,35.14,2026-01-20 08:39:39
16931,Fall,29.73,2026-01-20 08:39:39
16931,Summer,20.95,2026-01-20 08:39:39
16932,Summer,41.94,2026-01-20 08:39:39
16932,Spring,37.1,2026-01-20 08:39:39
16933,Fall,36.89,2026-01-20 08:39:39
16933,Spring,26.21,2026-01-20 08:39:39
16933,Winter,21.36,2026-01-20 08:39:39
16934,Spring,32.86,2026-01-20 08:39:39
16934,Fall,29.29,2026-01-20 08:39:39
16934,Winter,22.14,2026-01-20 08:39:39
16935,Fall,40.0,2026-01-20 08:39:39
16935,Winter,37.78,2026-01-20 08:39:39
16936,Fall,30.36,2026-01-20 08:39:39
16936,Spring,28.57,2026-01-20 08:39:39
16936,Summer,23.21,2026-01-20 08:39:39
16937,Spring,32.03,2026-01-20 08:39:39
16937,Fall,27.34,2026-01-20 08:39:39
16937,Summer,21.88,2026-01-20 08:39:39
16938,Summer,32.14,2026-01-20 08:39:39
16938,Spring,32.14,2026-01-20 08:39:39
16938,Fall,21.43,2026-01-20 08:39:39
16939,Spring,37.35,2026-01-20 08:39:39
16939,Summer,36.14,2026-01-20 08:39:39
16940,Fall,34.13,2026-01-20 08:39:39
16940,Spring,25.4,2026-01-20 08:39:39
16940,Winter,24.6,2026-01-20 08:39:39
16941,Fall,34.55,2026-01-20 08:39:39
16941,Winter,24.55,2026-01-20 08:39:39
16941,Spring,24.55,2026-01-20 08:39:39
16942,Spring,49.54,2026-01-20 08:39:39
16942,Summer,38.53,2026-01-20 08:39:39
16943,Fall,37.21,2026-01-20 08:39:39
16943,Winter,32.56,2026-01-20 08:39:39
16943,Spring,24.42,2026-01-20 08:39:39
16944,Spring,44.12,2026-01-20 08:39:39
16944,Summer,31.37,2026-01-20 08:39:39
16945,Spring,36.84,2026-01-20 08:39:39
16945,Summer,28.42,2026-01-20 08:39:39
16945,Fall,24.21,2026-01-20 08:39:39
16946,Spring,32.91,2026-01-20 08:39:39
16946,Fall,30.38,2026-01-20 08:39:39
16947,Fall,32.29,2026-01-20 08:39:39
16947,Winter,27.08,2026-01-20 08:39:39
16947,Spring,26.04,2026-01-20 08:39:39
16948,Fall,33.04,2026-01-20 08:39:39
16948,Winter,28.57,2026-01-20 08:39:39
16948,Spring,23.21,2026-01-20 08:39:39
16949,Fall,34.21,2026-01-20 08:39:39
16949,Winter,27.63,2026-01-20 08:39:39
16949,Spring,23.68,2026-01-20 08:39:39
16950,Spring,35.35,2026-01-20 08:39:39
16950,Fall,26.26,2026-01-20 08:39:39
16950,Summer,26.26,2026-01-20 08:39:39
16951,Fall,35.0,2026-01-20 08:39:39
16951,Winter,31.25,2026-01-20 08:39:39
16951,Spring,22.5,2026-01-20 08:39:39
16972,Spring,31.25,2026-01-20 08:39:39
16972,Fall,28.75,2026-01-20 08:39:39
16972,Summer,21.25,2026-01-20 08:39:39
16973,Summer,43.14,2026-01-20 08:39:39
16973,Spring,41.18,2026-01-20 08:39:39
16974,Fall,33.33,2026-01-20 08:39:39
16974,Winter,28.79,2026-01-20 08:39:39
16974,Spring,25.76,2026-01-20 08:39:39
16975,Spring,42.47,2026-01-20 08:39:39
16975,Summer,39.73,2026-01-20 08:39:39
16976,Spring,33.33,2026-01-20 08:39:39
16976,Fall,23.19,2026-01-20 08:39:39
16976,Summer,23.19,2026-01-20 08:39:39
16976,Winter,20.29,2026-01-20 08:39:39
16977,Spring,40.32,2026-01-20 08:39:39
16977,Summer,24.19,2026-01-20 08:39:39
16977,Fall,22.58,2026-01-20 08:39:39
16978,Spring,45.45,2026-01-20 08:39:39
16978,Summer,42.42,2026-01-20 08:39:39
16979,Fall,30.77,2026-01-20 08:39:39
16979,Spring,26.92,2026-01-20 08:39:39
16979,Winter,23.08,2026-01-20 08:39:39
16980,Spring,45.28,2026-01-20 08:39:39
16980,Summer,30.19,2026-01-20 08:39:39
16981,Fall,35.42,2026-01-20 08:39:39
16981,Winter,31.25,2026-01-20 08:39:39
16981,Spring,22.92,2026-01-20 08:39:39
16982,Spring,34.69,2026-01-20 08:39:39
16982,Fall,28.57,2026-01-20 08:39:39
16982,Summer,26.53,2026-01-20 08:39:39
16983,Fall,41.67,2026-01-20 08:39:39
16983,Winter,38.89,2026-01-20 08:39:39
16986,Spring,41.18,2026-01-20 08:39:39
16986,Summer,33.33,2026-01-20 08:39:39
16987,Fall,38.46,2026-01-20 08:39:39
16987,Winter,28.21,2026-01-20 08:39:39
16987,Spring,25.64,2026-01-20 08:39:39
16988,Spring,40.48,2026-01-20 08:39:39
16988,Fall,26.19,2026-01-20 08:39:39
16988,Summer,23.81,2026-01-20 08:39:39
16990,Spring,44.9,2026-01-20 08:39:39
16990,Summer,42.86,2026-01-20 08:39:39
17012,Fall,33.96,2026-01-20 08:39:39
17012,Spring,28.3,2026-01-20 08:39:39
17012,Summer,20.75,2026-01-20 08:39:39
17013,Summer,46.88,2026-01-20 08:39:39
17013,Spring,46.88,2026-01-20 08:39:39
17016,Spring,34.21,2026-01-20 08:39:39
17016,Fall,28.95,2026-01-20 08:39:39
17016,Winter,21.05,2026-01-20 08:39:39
17018,Summer,42.42,2026-01-20 08:39:39
17018,Spring,42.42,2026-01-20 08:39:39
17022,Fall,38.24,2026-01-20 08:39:39
17022,Winter,26.47,2026-01-20 08:39:39
17022,Spring,20.59,2026-01-20 08:39:39
17051,Fall,32.65,2026-01-20 08:39:39
17051,Spring,30.61,2026-01-20 08:39:39
17051,Winter,22.45,2026-01-20 08:39:39
17053,Fall,32.0,2026-01-20 08:39:39
17053,Spring,32.0,2026-01-20 08:39:39
17053,Summer,20.0,2026-01-20 08:39:39
17103,Summer,41.73,2026-01-20 08:39:39
17103,Spring,38.04,2026-01-20 08:39:39
17104,Spring,39.52,2026-01-20 08:39:39
17104,Summer,38.39,2026-01-20 08:39:39
17105,Summer,40.73,2026-01-20 08:39:39
17105,Spring,37.07,2026-01-20 08:39:39
17106,Spring,42.28,2026-01-20 08:39:39
17106,Summer,34.23,2026-01-20 08:39:39
17107,Spring,32.24,2026-01-20 08:39:39
17107,Fall,27.67,2026-01-20 08:39:39
17107,Summer,26.58,2026-01-20 08:39:39
17108,Fall,34.97,2026-01-20 08:39:39
17108,Winter,28.22,2026-01-20 08:39:39
17108,Spring,23.62,2026-01-20 08:39:39
17109,Spring,29.53,2026-01-20 08:39:39
17109,Fall,29.13,2026-01-20 08:39:39
17109,Summer,22.44,2026-01-20 08:39:39
17110,Winter,41.63,2026-01-20 08:39:39
17110,Fall,40.27,2026-01-20 08:39:39
17111,Summer,40.17,2026-01-20 08:39:39
17111,Spring,37.24,2026-01-20 08:39:39
17112,Spring,38.05,2026-01-20 08:39:39
17112,Summer,35.61,2026-01-20 08:39:39
17112,Fall,20.0,2026-01-20 08:39:39
17113,Spring,43.58,2026-01-20 08:39:39
17113,Summer,40.37,2026-01-20 08:39:39
17114,Spring,34.1,2026-01-20 08:39:39
17114,Summer,31.21,2026-01-20 08:39:39
17114,Fall,24.28,2026-01-20 08:39:39
17115,Fall,33.33,2026-01-20 08:39:39
17115,Spring,32.22,2026-01-20 08:39:39
17115,Summer,20.56,2026-01-20 08:39:39
17116,Spring,40.0,2026-01-20 08:39:39
17116,Summer,38.52,2026-01-20 08:39:39
17117,Spring,41.44,2026-01-20 08:39:39
17117,Summer,40.99,2026-01-20 08:39:39
17118,Spring,42.39,2026-01-20 08:39:39
17118,Summer,34.24,2026-01-20 08:39:39
17119,Spring,34.83,2026-01-20 08:39:39
17119,Summer,33.15,2026-01-20 08:39:39
17119,Fall,22.47,2026-01-20 08:39:39
17120,Fall,39.67,2026-01-20 08:39:39
17120,Winter,35.54,2026-01-20 08:39:39
17121,Fall,41.22,2026-01-20 08:39:39
17121,Winter,39.69,2026-01-20 08:39:39
17122,Fall,34.38,2026-01-20 08:39:39
17122,Winter,25.62,2026-01-20 08:39:39
17122,Spring,24.38,2026-01-20 08:39:39
17123,Fall,42.27,2026-01-20 08:39:39
17123,Winter,40.21,2026-01-20 08:39:39
17124,Summer,38.94,2026-01-20 08:39:39
17124,Spring,36.28,2026-01-20 08:39:39
17125,Spring,38.83,2026-01-20 08:39:39
17125,Summer,33.98,2026-01-20 08:39:39
17125,Fall,22.33,2026-01-20 08:39:39
17126,Summer,42.99,2026-01-20 08:39:39
17126,Spring,42.06,2026-01-20 08:39:39
17127,Spring,36.47,2026-01-20 08:39:39
17127,Summer,30.59,2026-01-20 08:39:39
17127,Fall,25.88,2026-01-20 08:39:39
17128,Fall,38.55,2026-01-20 08:39:39
17128,Winter,36.14,2026-01-20 08:39:39
17129,Spring,44.44,2026-01-20 08:39:39
17129,Summer,42.42,2026-01-20 08:39:39
17130,Spring,35.09,2026-01-20 08:39:39
17130,Summer,29.82,2026-01-20 08:39:39
17130,Fall,22.81,2026-01-20 08:39:39
17131,Fall,31.71,2026-01-20 08:39:39
17131,Spring,29.27,2026-01-20 08:39:39
17132,Spring,39.44,2026-01-20 08:39:39
17132,Summer,33.8,2026-01-20 08:39:39
17133,Spring,36.89,2026-01-20 08:39:39
17133,Summer,33.98,2026-01-20 08:39:39
17133,Fall,23.3,2026-01-20 08:39:39
17134,Spring,36.36,2026-01-20 08:39:39
17134,Summer,33.33,2026-01-20 08:39:39
17134,Fall,21.21,2026-01-20 08:39:39
17135,Summer,35.79,2026-01-20 08:39:39
17135,Spring,35.79,2026-01-20 08:39:39
17136,Spring,32.14,2026-01-20 08:39:39
17136,Fall,29.46,2026-01-20 08:39:39
17136,Summer,22.32,2026-01-20 08:39:39
17137,Spring,48.15,2026-01-20 08:39:39
17137,Summer,44.44,2026-01-20 08:39:39
17138,Spring,42.86,2026-01-20 08:39:39
17138,Summer,28.57,2026-01-20 08:39:39
17138,Fall,23.81,2026-01-20 08:39:39
17139,Spring,47.17,2026-01-20 08:39:39
17139,Summer,43.4,2026-01-20 08:39:39
17140,Fall,34.48,2026-01-20 08:39:39
17140,Spring,31.03,2026-01-20 08:39:39
17140,Winter,21.84,2026-01-20 08:39:39
17141,Spring,41.77,2026-01-20 08:39:39
17141,Summer,36.71,2026-01-20 08:39:39
17142,Spring,38.67,2026-01-20 08:39:39
17142,Summer,34.67,2026-01-20 08:39:39
17143,Spring,43.24,2026-01-20 08:39:39
17143,Summer,40.54,2026-01-20 08:39:39
17144,Summer,41.82,2026-01-20 08:39:39
17144,Spring,36.36,2026-01-20 08:39:39
17145,Summer,47.17,2026-01-20 08:39:39
17145,Spring,37.74,2026-01-20 08:39:39
17146,Spring,41.82,2026-01-20 08:39:39
17146,Summer,34.55,2026-01-20 08:39:39
17148,Winter,43.33,2026-01-20 08:39:39
17148,Fall,43.33,2026-01-20 08:39:39
17149,Summer,52.63,2026-01-20 08:39:39
17149,Spring,39.47,2026-01-20 08:39:39
17150,Summer,48.0,2026-01-20 08:39:39
17150,Spring,40.0,2026-01-20 08:39:39
17152,Spring,50.0,2026-01-20 08:39:39
17152,Summer,35.71,2026-01-20 08:39:39
17153,Spring,41.38,2026-01-20 08:39:39
17153,Summer,37.93,2026-01-20 08:39:39
17154,Summer,48.72,2026-01-20 08:39:39
17154,Spring,33.33,2026-01-20 08:39:39
17155,Summer,47.5,2026-01-20 08:39:39
17155,Spring,42.5,2026-01-20 08:39:39
17156,Summer,44.0,2026-01-20 08:39:39
17156,Spring,40.0,2026-01-20 08:39:39
17158,Spring,46.67,2026-01-20 08:39:39
17158,Summer,43.33,2026-01-20 08:39:39
17159,Fall,35.29,2026-01-20 08:39:39
17159,Spring,29.41,2026-01-20 08:39:39
17159,Summer,23.53,2026-01-20 08:39:39
17231,Winter,42.04,2026-01-20 08:39:39
17231,Fall,40.29,2026-01-20 08:39:39
17232,Fall,33.57,2026-01-20 08:39:39
17232,Winter,32.1,2026-01-20 08:39:39
17232,Spring,22.65,2026-01-20 08:39:39
17233,Winter,37.75,2026-01-20 08:39:39
17233,Fall,37.0,2026-01-20 08:39:39
17234,Fall,33.21,2026-01-20 08:39:39
17234,Winter,32.1,2026-01-20 08:39:39
17234,Spring,23.44,2026-01-20 08:39:39
17235,Spring,34.6,2026-01-20 08:39:39
17235,Summer,32.43,2026-01-20 08:39:39
17235,Fall,22.54,2026-01-20 08:39:39
17236,Winter,38.76,2026-01-20 08:39:39
17236,Fall,37.87,2026-01-20 08:39:39
17237,Spring,31.74,2026-01-20 08:39:39
17237,Fall,27.94,2026-01-20 08:39:39
17237,Summer,25.4,2026-01-20 08:39:39
17238,Fall,33.7,2026-01-20 08:39:39
17238,Winter,27.51,2026-01-20 08:39:39
17238,Spring,27.04,2026-01-20 08:39:39
17239,Spring,34.1,2026-01-20 08:39:39
