PERFUME_ID,OCCASION,VOTE,LOAD_DT
9587,Leisure,18,2026-01-20 08:41:50
9587,Night Out,17,2026-01-20 08:41:50
9588,Leisure,18,2026-01-20 08:41:50
9588,Daily,16,2026-01-20 08:41:50
9588,Business,16,2026-01-20 08:41:50
9588,Night Out,9,2026-01-20 08:41:50
9588,Evening,9,2026-01-20 08:41:50
9588,Sport,3,2026-01-20 08:41:50
9589,Night Out,9,2026-01-20 08:41:50
9589,Evening,9,2026-01-20 08:41:50
9589,Leisure,7,2026-01-20 08:41:50
9589,Daily,4,2026-01-20 08:41:50
9589,Business,4,2026-01-20 08:41:50
9590,Leisure,36,2026-01-20 08:41:50
9590,Daily,33,2026-01-20 08:41:50
9590,Business,32,2026-01-20 08:41:50
9590,Evening,10,2026-01-20 08:41:50
9590,Night Out,8,2026-01-20 08:41:50
9590,Sport,5,2026-01-20 08:41:50
9593,Daily,13,2026-01-20 08:41:50
9593,Leisure,13,2026-01-20 08:41:50
9593,Business,12,2026-01-20 08:41:50
9593,Sport,4,2026-01-20 08:41:50
9593,Night Out,4,2026-01-20 08:41:50
9593,Evening,2,2026-01-20 08:41:50
9594,Leisure,34,2026-01-20 08:41:50
9594,Business,27,2026-01-20 08:41:50
9594,Daily,26,2026-01-20 08:41:50
9594,Evening,10,2026-01-20 08:41:50
9594,Night Out,9,2026-01-20 08:41:50
9594,Sport,5,2026-01-20 08:41:50
9595,Night Out,22,2026-01-20 08:41:50
9595,Evening,19,2026-01-20 08:41:50
9595,Leisure,14,2026-01-20 08:41:50
9595,Daily,13,2026-01-20 08:41:50
9595,Business,11,2026-01-20 08:41:50
9596,Evening,8,2026-01-20 08:41:50
9596,Night Out,7,2026-01-20 08:41:50
9596,Leisure,5,2026-01-20 08:41:50
9596,Daily,3,2026-01-20 08:41:50
9596,Business,2,2026-01-20 08:41:50
9597,Leisure,13,2026-01-20 08:41:50
9597,Daily,12,2026-01-20 08:41:50
9597,Business,10,2026-01-20 08:41:50
9597,Night Out,3,2026-01-20 08:41:50
9597,Sport,2,2026-01-20 08:41:50
9597,Evening,2,2026-01-20 08:41:50
9598,Leisure,30,2026-01-20 08:41:50
9598,Daily,29,2026-01-20 08:41:50
9598,Business,28,2026-01-20 08:41:50
9598,Night Out,17,2026-01-20 08:41:50
9598,Evening,16,2026-01-20 08:41:50
9599,Daily,20,2026-01-20 08:41:50
9599,Leisure,18,2026-01-20 08:41:50
9599,Business,18,2026-01-20 08:41:50
9599,Evening,17,2026-01-20 08:41:50
9599,Night Out,15,2026-01-20 08:41:50
9600,Evening,15,2026-01-20 08:41:50
9600,Night Out,14,2026-01-20 08:41:50
9600,Leisure,13,2026-01-20 08:41:50
9600,Daily,11,2026-01-20 08:41:50
9600,Business,10,2026-01-20 08:41:50
9601,Leisure,17,2026-01-20 08:41:50
9601,Daily,16,2026-01-20 08:41:50
9601,Sport,15,2026-01-20 08:41:50
9601,Business,11,2026-01-20 08:41:50
9602,Leisure,30,2026-01-20 08:41:50
9602,Daily,26,2026-01-20 08:41:50
9602,Business,26,2026-01-20 08:41:50
9602,Evening,8,2026-01-20 08:41:50
9602,Sport,4,2026-01-20 08:41:50
9602,Night Out,4,2026-01-20 08:41:50
9603,Night Out,23,2026-01-20 08:41:50
9603,Evening,22,2026-01-20 08:41:50
9603,Leisure,13,2026-01-20 08:41:50
9603,Daily,7,2026-01-20 08:41:50
9603,Business,7,2026-01-20 08:41:50
9605,Daily,28,2026-01-20 08:41:50
9605,Leisure,24,2026-01-20 08:41:50
9605,Business,22,2026-01-20 08:41:50
9605,Evening,5,2026-01-20 08:41:50
9605,Sport,4,2026-01-20 08:41:50
9606,Leisure,11,2026-01-20 08:41:50
9606,Daily,10,2026-01-20 08:41:50
9606,Sport,10,2026-01-20 08:41:50
9606,Business,6,2026-01-20 08:41:50
9607,Leisure,24,2026-01-20 08:41:50
9607,Daily,20,2026-01-20 08:41:50
9607,Business,19,2026-01-20 08:41:50
9607,Sport,9,2026-01-20 08:41:50
9607,Night Out,8,2026-01-20 08:41:50
9607,Evening,5,2026-01-20 08:41:50
9608,Daily,13,2026-01-20 08:41:50
9608,Leisure,11,2026-01-20 08:41:50
9608,Business,11,2026-01-20 08:41:50
9608,Sport,3,2026-01-20 08:41:50
9608,Night Out,3,2026-01-20 08:41:50
9608,Evening,2,2026-01-20 08:41:50
9609,Night Out,17,2026-01-20 08:41:50
9609,Evening,16,2026-01-20 08:41:50
9609,Leisure,15,2026-01-20 08:41:50
9609,Daily,7,2026-01-20 08:41:50
9609,Business,4,2026-01-20 08:41:50
9610,Leisure,6,2026-01-20 08:41:50
9610,Night Out,5,2026-01-20 08:41:50
9610,Business,5,2026-01-20 08:41:50
9610,Daily,4,2026-01-20 08:41:50
9610,Evening,4,2026-01-20 08:41:50
9611,Daily,32,2026-01-20 08:41:50
9611,Leisure,31,2026-01-20 08:41:50
9611,Business,28,2026-01-20 08:41:50
9611,Sport,19,2026-01-20 08:41:50
9611,Evening,6,2026-01-20 08:41:50
9612,Leisure,7,2026-01-20 08:41:50
9612,Daily,6,2026-01-20 08:41:50
9612,Business,6,2026-01-20 08:41:50
9612,Night Out,1,2026-01-20 08:41:50
9612,Evening,1,2026-01-20 08:41:50
9613,Evening,25,2026-01-20 08:41:50
9613,Leisure,24,2026-01-20 08:41:50
9613,Daily,22,2026-01-20 08:41:50
9613,Night Out,22,2026-01-20 08:41:50
9613,Business,18,2026-01-20 08:41:50
9614,Evening,10,2026-01-20 08:41:50
9614,Leisure,7,2026-01-20 08:41:50
9614,Night Out,7,2026-01-20 08:41:50
9614,Daily,4,2026-01-20 08:41:50
9614,Business,3,2026-01-20 08:41:50
9615,Evening,15,2026-01-20 08:41:50
9615,Night Out,13,2026-01-20 08:41:50
9615,Leisure,10,2026-01-20 08:41:50
9615,Daily,4,2026-01-20 08:41:50
9615,Business,4,2026-01-20 08:41:50
9616,Daily,11,2026-01-20 08:41:50
9616,Leisure,8,2026-01-20 08:41:50
9616,Business,7,2026-01-20 08:41:50
9616,Night Out,3,2026-01-20 08:41:50
9616,Sport,2,2026-01-20 08:41:50
9616,Evening,2,2026-01-20 08:41:50
9617,Daily,5,2026-01-20 08:41:50
9617,Leisure,5,2026-01-20 08:41:50
9617,Business,3,2026-01-20 08:41:50
9617,Night Out,2,2026-01-20 08:41:50
9617,Evening,2,2026-01-20 08:41:50
9617,Sport,1,2026-01-20 08:41:50
9618,Daily,6,2026-01-20 08:41:50
9618,Leisure,5,2026-01-20 08:41:50
9618,Evening,5,2026-01-20 08:41:50
9618,Night Out,2,2026-01-20 08:41:50
9618,Business,1,2026-01-20 08:41:50
9619,Evening,23,2026-01-20 08:41:50
9619,Night Out,22,2026-01-20 08:41:50
9619,Leisure,13,2026-01-20 08:41:50
9619,Business,7,2026-01-20 08:41:50
9619,Daily,5,2026-01-20 08:41:50
9620,Daily,7,2026-01-20 08:41:50
9620,Leisure,7,2026-01-20 08:41:50
9620,Business,7,2026-01-20 08:41:50
9620,Sport,2,2026-01-20 08:41:50
9620,Night Out,2,2026-01-20 08:41:50
9621,Night Out,9,2026-01-20 08:41:50
9621,Evening,9,2026-01-20 08:41:50
9621,Leisure,5,2026-01-20 08:41:50
9621,Daily,4,2026-01-20 08:41:50
9621,Business,2,2026-01-20 08:41:50
9622,Leisure,5,2026-01-20 08:41:50
9622,Daily,4,2026-01-20 08:41:50
9622,Business,3,2026-01-20 08:41:50
9622,Sport,1,2026-01-20 08:41:50
9622,Night Out,1,2026-01-20 08:41:50
9622,Evening,1,2026-01-20 08:41:50
9623,Daily,24,2026-01-20 08:41:50
9623,Leisure,21,2026-01-20 08:41:50
9623,Business,18,2026-01-20 08:41:50
9623,Sport,14,2026-01-20 08:41:50
9623,Evening,7,2026-01-20 08:41:50
9624,Night Out,7,2026-01-20 08:41:50
9624,Evening,6,2026-01-20 08:41:50
9624,Daily,5,2026-01-20 08:41:50
9624,Leisure,4,2026-01-20 08:41:50
9624,Business,4,2026-01-20 08:41:50
9625,Evening,9,2026-01-20 08:41:50
9625,Night Out,7,2026-01-20 08:41:50
9625,Business,6,2026-01-20 08:41:50
9625,Daily,4,2026-01-20 08:41:50
9625,Leisure,2,2026-01-20 08:41:50
9626,Leisure,7,2026-01-20 08:41:50
9626,Business,6,2026-01-20 08:41:50
9626,Daily,5,2026-01-20 08:41:50
9626,Sport,3,2026-01-20 08:41:50
9626,Night Out,1,2026-01-20 08:41:50
9626,Evening,1,2026-01-20 08:41:50
9627,Night Out,20,2026-01-20 08:41:50
9627,Evening,20,2026-01-20 08:41:50
9627,Leisure,12,2026-01-20 08:41:50
9627,Business,6,2026-01-20 08:41:50
9627,Daily,4,2026-01-20 08:41:50
9628,Business,6,2026-01-20 08:41:50
9628,Daily,5,2026-01-20 08:41:50
9628,Leisure,4,2026-01-20 08:41:50
9628,Evening,3,2026-01-20 08:41:50
9628,Sport,1,2026-01-20 08:41:50
9628,Night Out,1,2026-01-20 08:41:50
9629,Leisure,15,2026-01-20 08:41:50
9629,Daily,11,2026-01-20 08:41:50
9629,Business,9,2026-01-20 08:41:50
9629,Night Out,6,2026-01-20 08:41:50
9629,Evening,5,2026-01-20 08:41:50
9631,Evening,21,2026-01-20 08:41:50
9631,Night Out,20,2026-01-20 08:41:50
9631,Leisure,17,2026-01-20 08:41:50
9631,Daily,8,2026-01-20 08:41:50
9631,Business,6,2026-01-20 08:41:50
9632,Evening,5,2026-01-20 08:41:50
9632,Night Out,4,2026-01-20 08:41:50
9632,Daily,3,2026-01-20 08:41:50
9632,Leisure,3,2026-01-20 08:41:50
9632,Business,3,2026-01-20 08:41:50
9633,Leisure,9,2026-01-20 08:41:50
9633,Daily,7,2026-01-20 08:41:50
9633,Sport,7,2026-01-20 08:41:50
9633,Business,6,2026-01-20 08:41:50
9635,Daily,31,2026-01-20 08:41:50
9635,Evening,26,2026-01-20 08:41:50
9635,Business,24,2026-01-20 08:41:50
9635,Leisure,23,2026-01-20 08:41:50
9635,Night Out,23,2026-01-20 08:41:50
9636,Daily,6,2026-01-20 08:41:50
9636,Leisure,5,2026-01-20 08:41:50
9636,Business,5,2026-01-20 08:41:50
9636,Night Out,4,2026-01-20 08:41:50
9636,Evening,3,2026-01-20 08:41:50
9636,Sport,1,2026-01-20 08:41:50
9637,Leisure,9,2026-01-20 08:41:50
9637,Daily,8,2026-01-20 08:41:50
9637,Business,7,2026-01-20 08:41:50
9637,Sport,5,2026-01-20 08:41:50
9637,Night Out,3,2026-01-20 08:41:50
9637,Evening,2,2026-01-20 08:41:50
9639,Daily,18,2026-01-20 08:41:50
9639,Leisure,12,2026-01-20 08:41:50
9639,Business,12,2026-01-20 08:41:50
9639,Night Out,10,2026-01-20 08:41:50
9639,Evening,10,2026-01-20 08:41:50
9639,Sport,3,2026-01-20 08:41:50
9641,Leisure,8,2026-01-20 08:41:50
9641,Daily,7,2026-01-20 08:41:50
9641,Business,7,2026-01-20 08:41:50
9641,Sport,2,2026-01-20 08:41:50
9641,Night Out,2,2026-01-20 08:41:50
9641,Evening,2,2026-01-20 08:41:50
9642,Leisure,24,2026-01-20 08:41:50
9642,Daily,22,2026-01-20 08:41:50
9642,Sport,12,2026-01-20 08:41:50
9642,Business,12,2026-01-20 08:41:50
9642,Evening,4,2026-01-20 08:41:50
9643,Daily,23,2026-01-20 08:41:50
9643,Leisure,23,2026-01-20 08:41:50
9643,Business,19,2026-01-20 08:41:50
9643,Evening,6,2026-01-20 08:41:50
9643,Sport,4,2026-01-20 08:41:50
9643,Night Out,4,2026-01-20 08:41:50
9644,Daily,7,2026-01-20 08:41:50
9644,Leisure,7,2026-01-20 08:41:50
9644,Business,5,2026-01-20 08:41:50
9644,Sport,2,2026-01-20 08:41:50
9644,Evening,1,2026-01-20 08:41:50
9645,Sport,8,2026-01-20 08:41:50
9645,Daily,7,2026-01-20 08:41:50
9645,Leisure,7,2026-01-20 08:41:50
9645,Business,3,2026-01-20 08:41:50
9646,Leisure,27,2026-01-20 08:41:50
9646,Daily,25,2026-01-20 08:41:50
9646,Business,23,2026-01-20 08:41:50
9646,Evening,9,2026-01-20 08:41:50
9646,Sport,8,2026-01-20 08:41:50
9646,Night Out,7,2026-01-20 08:41:50
9647,Night Out,11,2026-01-20 08:41:50
9647,Evening,11,2026-01-20 08:41:50
9647,Daily,7,2026-01-20 08:41:50
9647,Leisure,7,2026-01-20 08:41:50
9647,Business,5,2026-01-20 08:41:50
9648,Night Out,6,2026-01-20 08:41:50
9648,Daily,5,2026-01-20 08:41:50
9648,Leisure,5,2026-01-20 08:41:50
9648,Business,5,2026-01-20 08:41:50
9648,Evening,5,2026-01-20 08:41:50
9649,Daily,7,2026-01-20 08:41:50
9649,Leisure,7,2026-01-20 08:41:50
9649,Business,5,2026-01-20 08:41:50
9649,Sport,3,2026-01-20 08:41:50
9649,Night Out,1,2026-01-20 08:41:50
9650,Leisure,26,2026-01-20 08:41:50
9650,Daily,23,2026-01-20 08:41:50
9650,Business,23,2026-01-20 08:41:50
9650,Sport,8,2026-01-20 08:41:50
9650,Evening,8,2026-01-20 08:41:50
9650,Night Out,5,2026-01-20 08:41:50
9651,Daily,10,2026-01-20 08:41:50
9651,Night Out,10,2026-01-20 08:41:50
9651,Leisure,9,2026-01-20 08:41:50
9651,Evening,8,2026-01-20 08:41:50
9651,Business,7,2026-01-20 08:41:50
9652,Leisure,4,2026-01-20 08:41:50
9652,Business,4,2026-01-20 08:41:50
9652,Daily,3,2026-01-20 08:41:50
9652,Sport,3,2026-01-20 08:41:50
9652,Night Out,1,2026-01-20 08:41:50
9652,Evening,1,2026-01-20 08:41:50
9653,Daily,10,2026-01-20 08:41:50
9653,Leisure,10,2026-01-20 08:41:50
9653,Sport,6,2026-01-20 08:41:50
9653,Business,5,2026-01-20 08:41:50
9653,Night Out,2,2026-01-20 08:41:50
9653,Evening,2,2026-01-20 08:41:50
9654,Daily,13,2026-01-20 08:41:50
9654,Business,12,2026-01-20 08:41:50
9654,Leisure,11,2026-01-20 08:41:50
9654,Sport,3,2026-01-20 08:41:50
9654,Night Out,2,2026-01-20 08:41:50
9654,Evening,2,2026-01-20 08:41:50
9655,Leisure,16,2026-01-20 08:41:50
9655,Daily,14,2026-01-20 08:41:50
9655,Business,14,2026-01-20 08:41:50
9655,Night Out,12,2026-01-20 08:41:50
9655,Evening,12,2026-01-20 08:41:50
9656,Leisure,5,2026-01-20 08:41:50
9656,Sport,4,2026-01-20 08:41:50
9656,Daily,3,2026-01-20 08:41:50
9656,Business,2,2026-01-20 08:41:50
9657,Daily,5,2026-01-20 08:41:50
9657,Leisure,5,2026-01-20 08:41:50
9657,Night Out,5,2026-01-20 08:41:50
9657,Evening,5,2026-01-20 08:41:50
9657,Business,4,2026-01-20 08:41:50
9658,Daily,31,2026-01-20 08:41:50
9658,Leisure,30,2026-01-20 08:41:50
9658,Business,25,2026-01-20 08:41:50
9658,Evening,15,2026-01-20 08:41:50
9658,Night Out,9,2026-01-20 08:41:50
9659,Daily,22,2026-01-20 08:41:50
9659,Leisure,20,2026-01-20 08:41:50
9659,Business,16,2026-01-20 08:41:50
9659,Night Out,11,2026-01-20 08:41:50
9659,Evening,11,2026-01-20 08:41:50
9659,Sport,4,2026-01-20 08:41:50
9662,Leisure,13,2026-01-20 08:41:50
9662,Daily,8,2026-01-20 08:41:50
9662,Evening,5,2026-01-20 08:41:50
9662,Business,4,2026-01-20 08:41:50
9662,Night Out,3,2026-01-20 08:41:50
9664,Leisure,6,2026-01-20 08:41:50
9664,Daily,5,2026-01-20 08:41:50
9664,Sport,5,2026-01-20 08:41:50
9664,Business,5,2026-01-20 08:41:50
9664,Night Out,1,2026-01-20 08:41:50
9664,Evening,1,2026-01-20 08:41:50
9666,Daily,16,2026-01-20 08:41:50
9666,Leisure,16,2026-01-20 08:41:50
9666,Business,15,2026-01-20 08:41:50
9666,Evening,9,2026-01-20 08:41:50
9666,Night Out,7,2026-01-20 08:41:50
9666,Sport,5,2026-01-20 08:41:50
9667,Leisure,17,2026-01-20 08:41:50
9667,Business,14,2026-01-20 08:41:50
9667,Daily,13,2026-01-20 08:41:50
9667,Evening,9,2026-01-20 08:41:50
9667,Night Out,7,2026-01-20 08:41:50
9667,Sport,5,2026-01-20 08:41:50
9668,Leisure,2,2026-01-20 08:41:50
9668,Daily,1,2026-01-20 08:41:50
9668,Night Out,1,2026-01-20 08:41:50
9670,Daily,6,2026-01-20 08:41:50
9670,Leisure,6,2026-01-20 08:41:50
9670,Night Out,6,2026-01-20 08:41:50
9670,Evening,6,2026-01-20 08:41:50
9670,Business,5,2026-01-20 08:41:50
9671,Leisure,25,2026-01-20 08:41:50
9671,Daily,23,2026-01-20 08:41:50
9671,Business,22,2026-01-20 08:41:50
9671,Sport,9,2026-01-20 08:41:50
9671,Evening,4,2026-01-20 08:41:50
9672,Daily,7,2026-01-20 08:41:50
9672,Leisure,7,2026-01-20 08:41:50
9672,Business,5,2026-01-20 08:41:50
9672,Night Out,3,2026-01-20 08:41:50
9672,Sport,2,2026-01-20 08:41:50
9674,Daily,19,2026-01-20 08:41:50
9674,Leisure,19,2026-01-20 08:41:50
9674,Business,12,2026-01-20 08:41:50
9674,Sport,4,2026-01-20 08:41:50
9675,Leisure,27,2026-01-20 08:41:50
9675,Daily,26,2026-01-20 08:41:50
9675,Business,22,2026-01-20 08:41:50
9675,Sport,14,2026-01-20 08:41:50
9676,Daily,6,2026-01-20 08:41:50
9676,Leisure,4,2026-01-20 08:41:50
9679,Evening,14,2026-01-20 08:41:50
9679,Night Out,13,2026-01-20 08:41:50
9679,Leisure,10,2026-01-20 08:41:50
9679,Daily,5,2026-01-20 08:41:50
9679,Business,5,2026-01-20 08:41:50
9680,Night Out,6,2026-01-20 08:41:50
9680,Evening,6,2026-01-20 08:41:50
9680,Leisure,4,2026-01-20 08:41:50
9680,Daily,1,2026-01-20 08:41:50
9680,Sport,1,2026-01-20 08:41:50
9682,Daily,15,2026-01-20 08:41:50
9682,Leisure,15,2026-01-20 08:41:50
9682,Sport,13,2026-01-20 08:41:50
9682,Business,10,2026-01-20 08:41:50
9682,Evening,3,2026-01-20 08:41:50
9683,Leisure,23,2026-01-20 08:41:50
9683,Daily,18,2026-01-20 08:41:50
9683,Business,14,2026-01-20 08:41:50
9683,Night Out,8,2026-01-20 08:41:50
9683,Evening,6,2026-01-20 08:41:50
9683,Sport,3,2026-01-20 08:41:50
9684,Leisure,10,2026-01-20 08:41:50
9684,Business,10,2026-01-20 08:41:50
9684,Daily,9,2026-01-20 08:41:50
9684,Evening,6,2026-01-20 08:41:50
9684,Night Out,5,2026-01-20 08:41:50
9684,Sport,2,2026-01-20 08:41:50
9686,Daily,12,2026-01-20 08:41:50
9686,Leisure,12,2026-01-20 08:41:50
9686,Business,10,2026-01-20 08:41:50
9686,Evening,6,2026-01-20 08:41:50
9686,Night Out,4,2026-01-20 08:41:50
9686,Sport,3,2026-01-20 08:41:50
9687,Daily,26,2026-01-20 08:41:50
9687,Leisure,25,2026-01-20 08:41:50
9687,Business,21,2026-01-20 08:41:50
9687,Sport,10,2026-01-20 08:41:50
9687,Night Out,4,2026-01-20 08:41:50
9687,Evening,4,2026-01-20 08:41:50
9688,Daily,13,2026-01-20 08:41:50
9688,Business,11,2026-01-20 08:41:50
9688,Leisure,10,2026-01-20 08:41:50
9688,Night Out,8,2026-01-20 08:41:50
9688,Evening,7,2026-01-20 08:41:50
9690,Daily,8,2026-01-20 08:41:50
9690,Evening,8,2026-01-20 08:41:50
9690,Night Out,7,2026-01-20 08:41:50
9690,Business,5,2026-01-20 08:41:50
9690,Leisure,4,2026-01-20 08:41:50
9691,Leisure,24,2026-01-20 08:41:50
9691,Daily,17,2026-01-20 08:41:50
9691,Business,16,2026-01-20 08:41:50
9691,Evening,6,2026-01-20 08:41:50
9691,Night Out,5,2026-01-20 08:41:50
9692,Daily,8,2026-01-20 08:41:50
9692,Leisure,8,2026-01-20 08:41:50
9692,Business,8,2026-01-20 08:41:50
9692,Evening,6,2026-01-20 08:41:50
9692,Night Out,4,2026-01-20 08:41:50
9694,Daily,18,2026-01-20 08:41:50
9694,Leisure,17,2026-01-20 08:41:50
9694,Business,13,2026-01-20 08:41:50
9694,Sport,3,2026-01-20 08:41:50
9694,Night Out,3,2026-01-20 08:41:50
9694,Evening,3,2026-01-20 08:41:50
9695,Leisure,23,2026-01-20 08:41:50
9695,Daily,21,2026-01-20 08:41:50
9695,Business,19,2026-01-20 08:41:50
9695,Night Out,11,2026-01-20 08:41:50
9695,Evening,8,2026-01-20 08:41:50
9695,Sport,6,2026-01-20 08:41:50
9696,Night Out,8,2026-01-20 08:41:50
9696,Business,8,2026-01-20 08:41:50
9696,Evening,8,2026-01-20 08:41:50
9696,Daily,7,2026-01-20 08:41:50
9696,Leisure,7,2026-01-20 08:41:50
9698,Daily,17,2026-01-20 08:41:50
9698,Leisure,15,2026-01-20 08:41:50
9698,Business,12,2026-01-20 08:41:50
9698,Sport,9,2026-01-20 08:41:50
9698,Night Out,3,2026-01-20 08:41:50
9698,Evening,3,2026-01-20 08:41:50
9699,Evening,19,2026-01-20 08:41:50
9699,Night Out,18,2026-01-20 08:41:50
9699,Leisure,14,2026-01-20 08:41:50
9699,Daily,11,2026-01-20 08:41:50
9699,Business,8,2026-01-20 08:41:50
9700,Daily,7,2026-01-20 08:41:50
9700,Leisure,6,2026-01-20 08:41:50
9700,Business,6,2026-01-20 08:41:50
9700,Evening,4,2026-01-20 08:41:50
9700,Sport,2,2026-01-20 08:41:50
9701,Daily,2,2026-01-20 08:41:50
9701,Leisure,1,2026-01-20 08:41:50
9701,Night Out,1,2026-01-20 08:41:50
9701,Business,1,2026-01-20 08:41:50
9701,Evening,1,2026-01-20 08:41:50
9702,Leisure,21,2026-01-20 08:41:50
9702,Daily,20,2026-01-20 08:41:50
9702,Business,19,2026-01-20 08:41:50
9702,Evening,14,2026-01-20 08:41:50
9702,Night Out,11,2026-01-20 08:41:50
9703,Leisure,20,2026-01-20 08:41:50
9703,Daily,14,2026-01-20 08:41:50
9703,Business,13,2026-01-20 08:41:50
9703,Night Out,11,2026-01-20 08:41:50
9703,Evening,11,2026-01-20 08:41:50
9703,Sport,5,2026-01-20 08:41:50
9704,Leisure,11,2026-01-20 08:41:50
9704,Daily,10,2026-01-20 08:41:50
9704,Business,9,2026-01-20 08:41:50
9704,Night Out,2,2026-01-20 08:41:50
9704,Evening,2,2026-01-20 08:41:50
9706,Daily,16,2026-01-20 08:41:50
9706,Leisure,15,2026-01-20 08:41:50
9706,Business,13,2026-01-20 08:41:50
9706,Evening,12,2026-01-20 08:41:50
9706,Night Out,8,2026-01-20 08:41:50
9707,Night Out,16,2026-01-20 08:41:50
9707,Evening,15,2026-01-20 08:41:50
9707,Daily,9,2026-01-20 08:41:50
9707,Leisure,9,2026-01-20 08:41:50
9707,Business,7,2026-01-20 08:41:50
9708,Leisure,7,2026-01-20 08:41:50
9708,Business,7,2026-01-20 08:41:50
9708,Daily,6,2026-01-20 08:41:50
9708,Night Out,4,2026-01-20 08:41:50
9708,Evening,4,2026-01-20 08:41:50
9708,Sport,2,2026-01-20 08:41:50
9710,Leisure,19,2026-01-20 08:41:50
9710,Business,18,2026-01-20 08:41:50
9710,Daily,17,2026-01-20 08:41:50
9710,Evening,10,2026-01-20 08:41:50
9710,Night Out,9,2026-01-20 08:41:50
9710,Sport,4,2026-01-20 08:41:50
9711,Leisure,15,2026-01-20 08:41:50
9711,Daily,13,2026-01-20 08:41:50
9711,Business,13,2026-01-20 08:41:50
9711,Evening,9,2026-01-20 08:41:50
9711,Night Out,6,2026-01-20 08:41:50
9712,Leisure,7,2026-01-20 08:41:50
9712,Night Out,7,2026-01-20 08:41:50
9712,Evening,7,2026-01-20 08:41:50
9712,Daily,5,2026-01-20 08:41:50
9712,Business,3,2026-01-20 08:41:50
9714,Daily,14,2026-01-20 08:41:50
9714,Business,14,2026-01-20 08:41:50
9714,Leisure,13,2026-01-20 08:41:50
9714,Evening,12,2026-01-20 08:41:50
9714,Night Out,7,2026-01-20 08:41:50
9714,Sport,4,2026-01-20 08:41:50
9715,Daily,15,2026-01-20 08:41:50
9715,Leisure,15,2026-01-20 08:41:50
9715,Night Out,15,2026-01-20 08:41:50
9715,Business,14,2026-01-20 08:41:50
9715,Evening,13,2026-01-20 08:41:50
9718,Evening,10,2026-01-20 08:41:50
9718,Night Out,9,2026-01-20 08:41:50
9718,Leisure,6,2026-01-20 08:41:50
9718,Daily,2,2026-01-20 08:41:50
9718,Business,2,2026-01-20 08:41:50
9719,Daily,25,2026-01-20 08:41:50
9719,Leisure,25,2026-01-20 08:41:50
9719,Business,23,2026-01-20 08:41:50
9719,Evening,9,2026-01-20 08:41:50
9719,Night Out,7,2026-01-20 08:41:50
9719,Sport,5,2026-01-20 08:41:50
9722,Leisure,19,2026-01-20 08:41:50
9722,Daily,17,2026-01-20 08:41:50
9722,Business,17,2026-01-20 08:41:50
9722,Evening,8,2026-01-20 08:41:50
9722,Night Out,6,2026-01-20 08:41:50
9722,Sport,3,2026-01-20 08:41:50
9725,Daily,7,2026-01-20 08:41:50
9725,Leisure,7,2026-01-20 08:41:50
9725,Business,5,2026-01-20 08:41:50
9725,Evening,3,2026-01-20 08:41:50
9725,Night Out,2,2026-01-20 08:41:50
9726,Daily,17,2026-01-20 08:41:50
9726,Leisure,16,2026-01-20 08:41:50
9726,Business,13,2026-01-20 08:41:50
9726,Evening,8,2026-01-20 08:41:50
9726,Night Out,7,2026-01-20 08:41:50
9727,Evening,11,2026-01-20 08:41:50
9727,Night Out,10,2026-01-20 08:41:50
9727,Daily,3,2026-01-20 08:41:50
9727,Leisure,2,2026-01-20 08:41:50
9727,Business,2,2026-01-20 08:41:50
9730,Night Out,9,2026-01-20 08:41:50
9730,Evening,9,2026-01-20 08:41:50
9730,Daily,7,2026-01-20 08:41:50
9730,Leisure,5,2026-01-20 08:41:50
9730,Business,5,2026-01-20 08:41:50
9732,Daily,12,2026-01-20 08:41:50
9732,Leisure,12,2026-01-20 08:41:50
9732,Business,9,2026-01-20 08:41:50
9732,Evening,6,2026-01-20 08:41:50
9732,Night Out,4,2026-01-20 08:41:50
9732,Sport,3,2026-01-20 08:41:50
9733,Leisure,6,2026-01-20 08:41:50
9733,Daily,5,2026-01-20 08:41:50
9733,Night Out,2,2026-01-20 08:41:50
9733,Evening,2,2026-01-20 08:41:50
9734,Night Out,9,2026-01-20 08:41:50
9734,Evening,9,2026-01-20 08:41:50
9734,Leisure,5,2026-01-20 08:41:50
9734,Daily,2,2026-01-20 08:41:50
9734,Business,2,2026-01-20 08:41:50
9736,Leisure,25,2026-01-20 08:41:50
9736,Daily,24,2026-01-20 08:41:50
9736,Business,24,2026-01-20 08:41:50
9736,Evening,9,2026-01-20 08:41:50
9736,Sport,8,2026-01-20 08:41:50
9736,Night Out,8,2026-01-20 08:41:50
9737,Evening,5,2026-01-20 08:41:50
9737,Night Out,4,2026-01-20 08:41:50
9737,Leisure,1,2026-01-20 08:41:50
9737,Business,1,2026-01-20 08:41:50
9738,Leisure,13,2026-01-20 08:41:50
9738,Business,12,2026-01-20 08:41:50
9738,Daily,11,2026-01-20 08:41:50
9738,Evening,5,2026-01-20 08:41:50
9738,Night Out,4,2026-01-20 08:41:50
9739,Leisure,4,2026-01-20 08:41:50
9739,Daily,2,2026-01-20 08:41:50
9739,Sport,2,2026-01-20 08:41:50
9739,Night Out,1,2026-01-20 08:41:50
9739,Business,1,2026-01-20 08:41:50
9739,Evening,1,2026-01-20 08:41:50
9740,Leisure,21,2026-01-20 08:41:50
9740,Business,19,2026-01-20 08:41:50
9740,Daily,18,2026-01-20 08:41:50
9740,Sport,5,2026-01-20 08:41:50
