PERFUME_ID,PERFUME_NAME,PERFUME_BRAND,RELEASE_YEAR,CONCENTRATION,PERFUMER,IMG_LINK,LOAD_DT
13912,Amo Ferragamo Oriental Wood,Salvatore Ferragamo,2022,,Ilias Ermenidis,https://media.parfumo.com/perfume_social/a4/a4ea88-amo-ferragamo-oriental-wood-salvatore-ferragamo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
13914,Rive Gauche,Yves Saint Laurent,2004,Eau de Toilette Light,Daniela Andrier,https://media.parfumo.com/perfume_social/ad/ad8585-rive-gauche-eau-de-toilette-light-yves-saint-laurent_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
13915,E Pur Si Muove,Salvatore Ferragamo,2022,,,https://media.parfumo.com/perfume_social/4f/4fb27a-tuscan-creations-e-pur-si-muove-salvatore-ferragamo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
13917,Pink - Sugar Berry,Victoria S Secret,2024,,,https://media.parfumo.com/perfume_social/eb/eb7559-pink-sugar-berry-victoria-s-secret_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
13918,Rive Gauche,Yves Saint Laurent,1970,Body Spray Parfum,"Jacques Polge,Michel Hy",https://media.parfumo.com/perfume_social/6f/6f28b3-rive-gauche-1970-body-spray-parfum-yves-saint-laurent_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
13919,F de Ferragamo,Salvatore Ferragamo,1971,Eau de Toilette,,https://media.parfumo.com/perfume_social/a1/a18962-f-de-ferragamo-eau-de-toilette-salvatore-ferragamo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
13927,Punta Ala,Salvatore Ferragamo,2018,Eau de Parfum,Alberto Morillas,https://media.parfumo.com/perfume_social/3a/3a7c53-tuscan-creations-punta-ala-eau-de-parfum-salvatore-ferragamo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
13935,Salvatore Ferragamo pour Femme,Salvatore Ferragamo,1998,Parfum,Jacques Cavallier-Belletrud,https://media.parfumo.com/perfume_social/36/36382e-salvatore-ferragamo-pour-femme-parfum-salvatore-ferragamo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
13942,Opium Elixir Voluptueux,Yves Saint Laurent,2008,,,https://media.parfumo.com/perfume_social/a8/a861d5-opium-elixir-voluptueux-yves-saint-laurent_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
13947,Amo Ferragamo,Salvatore Ferragamo,2018,Hair Mist,Marie Salamagne,https://media.parfumo.com/perfume_social/22/226d50-amo-ferragamo-hair-mist-salvatore-ferragamo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
13959,Emozione Rosa Orientale,Salvatore Ferragamo,2017,,,https://media.parfumo.com/perfume_social/a3/a33253-emozione-rosa-orientale-salvatore-ferragamo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
13973,Rendez-vous à Moscou,Montale,2018,,,https://media.parfumo.com/perfume_social/f7/f716f4-rendez-vous-a-moscou-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
13977,Embruns d'Essaouira,Montale,,,,https://media.parfumo.com/perfume_social/cf/cf39c3-embruns-d-essaouira-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
13981,Aoud Lavender,Montale,2015,,,https://media.parfumo.com/perfume_social/a9/a94954-aoud-lavender-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
13985,Chypré Fruité,Montale,,,,https://media.parfumo.com/perfume_social/69/6936e1-chypre-fruite-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
13988,Steam Aoud,Montale,,,,https://media.parfumo.com/perfume_social/c4/c4f6fe-steam-aoud-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
13992,Sweet Peony,Montale,2017,,,https://media.parfumo.com/perfume_social/7b/7b4127-sweet-peony-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
13996,Aoud Sliver,Montale,2008,,,https://media.parfumo.com/perfume_social/2b/2b13b4-aoud-sliver-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14000,Aoud Damascus,Montale,,,,https://media.parfumo.com/perfume_social/2a/2a7504-aoud-damascus-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14005,Oud Fool Roses,Montale,2024,,,https://media.parfumo.com/perfume_social/09/095c5e-oud-fool-roses-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14009,Sunset Flowers,Montale,2008,,,https://media.parfumo.com/perfume_social/6e/6ed9c2-sunset-flowers-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14014,Aoud Roses Petals,Montale,,,,https://media.parfumo.com/perfume_social/dd/ddd180-aoud-roses-petals-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14017,Pink Extasy,Montale,2014,,,https://media.parfumo.com/perfume_social/96/961abc-pink-extasy-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14022,Orient Extreme,Montale,,,,https://media.parfumo.com/perfume_social/07/072c68-orient-extreme-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14025,Aoud Legend,Montale,2016,,,https://media.parfumo.com/perfume_social/0c/0cdab9-aoud-legend-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14029,Musk to Musk,Montale,2010,,,https://media.parfumo.com/perfume_social/c2/c207a4-musk-to-musk-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14033,Velvet Flowers,Montale,,,,https://media.parfumo.com/perfume_social/23/235efc-velvet-flowers-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14037,Aoud Ambre,Montale,,,,https://media.parfumo.com/perfume_social/25/2530bf-aoud-ambre-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14042,Golden Aoud,Montale,2008,,,https://media.parfumo.com/perfume_social/0e/0e94d7-golden-aoud-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14049,Aoud Sense,Montale,2015,,,https://media.parfumo.com/perfume_social/96/969de2-aoud-sense-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14090,The New Rose,Montale,2016,,,https://media.parfumo.com/perfume_social/c2/c2676f-the-new-rose-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14094,Bakhoor,Montale,2018,,,https://media.parfumo.com/perfume_social/70/704532-bakhoor-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14102,Aoud Blossom,Montale,2008,,,https://media.parfumo.com/perfume_social/7d/7d4b1d-aoud-blossom-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14106,Orchid Powder,Montale,2018,,,https://media.parfumo.com/perfume_social/cc/cc0c02-orchid-powder-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14110,Diamond Greedy,Montale,2017,,,https://media.parfumo.com/perfume_social/42/42c7a1-diamond-greedy-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14114,Aoud Amber Rose,Montale,2010,,,https://media.parfumo.com/perfume_social/97/97aeb0-aoud-amber-rose-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14118,Sandalsliver,Montale,,,,https://media.parfumo.com/perfume_social/8c/8ccc05-sandalsliver-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14122,Crystal Aoud,Montale,2008,,,https://media.parfumo.com/perfume_social/23/2372df-crystal-aoud-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14126,Original Aoud,Montale,,,,https://media.parfumo.com/perfume_social/f7/f74b07-original-aoud-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14130,Rendez-vous chez Harrods,Montale,2024,,,https://media.parfumo.com/perfume_social/bb/bb7a78-rendez-vous-chez-harrods-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14134,Diamond Flowers,Montale,2017,,,https://media.parfumo.com/perfume_social/19/1958ae-diamond-flowers-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14138,Aoud Jasmine,Montale,2016,,,https://media.parfumo.com/perfume_social/85/85ce2a-aoud-jasmine-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14141,So Flowers,Montale,2010,,,https://media.parfumo.com/perfume_social/0a/0a6e55-so-flowers-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14145,Spicy AoudAoud Spicy Musk,Montale,2015,,,https://media.parfumo.com/perfume_social/e2/e26ff6-spicy-aoud-aoud-spicy-musk-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14150,Dew Musk,Montale,,,,https://media.parfumo.com/perfume_social/32/32f8b3-dew-musk-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14151,Melograno,Santa Maria Novella,1965,Eau de Cologne,,https://media.parfumo.com/perfume_social/db/db89df-melograno-eau-de-cologne-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14153,Taif Roses,Montale,2007,,,https://media.parfumo.com/perfume_social/c5/c50b84-taif-roses-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14155,Tabacco Toscano,Santa Maria Novella,,Eau de Cologne,,https://media.parfumo.com/perfume_social/7f/7f3f66-tabacco-toscano-eau-de-cologne-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14157,Gold Flowers,Montale,2009,,,https://media.parfumo.com/perfume_social/e0/e0d03e-gold-flowers-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14159,Città di Kyoto,Santa Maria Novella,2005,,,https://media.parfumo.com/perfume_social/ff/ff5602_citta-di-kyoto-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14162,Diamond Rose,Montale,2017,,,https://media.parfumo.com/perfume_social/21/210cba-diamond-rose-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14163,Cala Rossa,Santa Maria Novella,2014,,,https://media.parfumo.com/perfume_social/19/192df8-cala-rossa-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14166,Oriental Flowers,Montale,2008,,,https://media.parfumo.com/perfume_social/f7/f790f5-oriental-flowers-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14167,Angeli di FirenzeAngels of Florence,Santa Maria Novella,2006,,,https://media.parfumo.com/perfume_social/73/7349d2-angeli-di-firenze-angels-of-florence-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14170,Golden Sand,Montale,2015,,,https://media.parfumo.com/perfume_social/8f/8fc887-golden-sand-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14171,L'Iris,Santa Maria Novella,2022,,Gian Luca PerrisVice President [Perris Monte Carlo],https://media.parfumo.com/perfume_social/c1/c116c1-l-iris-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14174,Intense Starry Nights,Montale,2025,,,https://media.parfumo.com/perfume_social/ad/adcc27_intense-starry-nights-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14175,Muschio,Santa Maria Novella,,,,https://media.parfumo.com/perfume_social/15/1570ac-muschio-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14178,Highness Rose,Montale,,,,https://media.parfumo.com/perfume_social/4f/4fb111-highness-rose-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14179,Rosa Novella,Santa Maria Novella,2020,,,https://media.parfumo.com/perfume_social/9c/9c23f9-rosa-novella-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14182,Roses Musk Limited,Montale,,,,https://media.parfumo.com/perfume_social/14/14e6a5-roses-musk-limited-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14183,Fresia,Santa Maria Novella,,,,https://media.parfumo.com/perfume_social/ab/abe3fa-fresia-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14187,Acqua della ReginaAcqua di Santa Maria Novella,Santa Maria Novella,,,,https://media.parfumo.com/perfume_social/ef/ef3ec1-acqua-della-regina-acqua-di-santa-maria-novella-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14190,Rose Elixir,Montale,,Hair Mist,,https://media.parfumo.com/perfume_social/37/370078-rose-elixir-hair-mist-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14191,Pot PourriPot-Pourri,Santa Maria Novella,,,,https://media.parfumo.com/perfume_social/2e/2e6b57-pot-pourri-pot-pourri-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14194,Roses Musk,Montale,,Hair Mist,,https://media.parfumo.com/perfume_social/0f/0f0375-roses-musk-hair-mist-montale_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14195,Fieno,Santa Maria Novella,,,,https://media.parfumo.com/perfume_social/3b/3b8789-fieno-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14203,Rosa Gardenia,Santa Maria Novella,2021,,,https://media.parfumo.com/perfume_social/5b/5b932d-rosa-gardenia-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14207,For Her,Narciso Rodriguez,2003,Eau de Toilette,"Christine Nagel,Francis Kurkdjian",https://media.parfumo.com/perfume_social/e3/e37229-for-her-eau-de-toilette-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14210,Alba di Seoul,Santa Maria Novella,2012,,,https://media.parfumo.com/perfume_social/2b/2b8d2e-alba-di-seoul-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14211,For Her Pure Musc,Narciso Rodriguez,2019,Eau de Parfum,Sonia Constant,https://media.parfumo.com/perfume_social/9b/9b3232-for-her-pure-musc-eau-de-parfum-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14214,Calicantus,Santa Maria Novella,,,,https://media.parfumo.com/perfume_social/52/526185-calicantus-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14215,Narciso,Narciso Rodriguez,2016,Eau de Parfum Poudrée,Aurélien Guichard,https://media.parfumo.com/perfume_social/cf/cf4da9-narciso-eau-de-parfum-poudree-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14218,For Her Musc Noir Rose,Narciso Rodriguez,2022,,Sonia Constant,https://media.parfumo.com/perfume_social/69/69f9d7-for-her-musc-noir-rose-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14219,Patchouli,Santa Maria Novella,,Eau de Cologne,,https://media.parfumo.com/perfume_social/71/71e8fa-patchouli-eau-de-cologne-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14222,Peau d'Espagne,Santa Maria Novella,1901,,,https://media.parfumo.com/perfume_social/05/050005-peau-d-espagne-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14223,For Her,Narciso Rodriguez,2005,Eau de Parfum,"Francis Kurkdjian,Christine Nagel",https://media.parfumo.com/perfume_social/f3/f35852-for-her-eau-de-parfum-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14226,Bizzarria,Santa Maria Novella,2023,,,https://media.parfumo.com/perfume_social/e5/e51825-bizzarria-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14227,For Her Musc Noir,Narciso Rodriguez,2021,,Sonia Constant,https://media.parfumo.com/perfume_social/c5/c5e8ff-for-her-musc-noir-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14230,Porcellana,Santa Maria Novella,2010,,,https://media.parfumo.com/perfume_social/a8/a838af-porcellana-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14232,Narciso,Narciso Rodriguez,2018,Eau de Parfum Rouge,"Sonia Constant,Nadège Le Garlantezec",https://media.parfumo.com/perfume_social/b7/b7a92d-narciso-eau-de-parfum-rouge-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14234,Lavanda Ambrata,Santa Maria Novella,1859,,,https://media.parfumo.com/perfume_social/c4/c4ee62-lavanda-ambrata-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14236,Narciso,Narciso Rodriguez,2014,Eau de Parfum,Aurélien Guichard,https://media.parfumo.com/perfume_social/d9/d92c6f-narciso-eau-de-parfum-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14239,Vaniglia,Santa Maria Novella,,,,https://media.parfumo.com/perfume_social/d7/d7f13e-vaniglia-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14243,For Him,Narciso Rodriguez,2007,Eau de Toilette,Francis Kurkdjian,https://media.parfumo.com/perfume_social/ee/ee78fd-for-him-eau-de-toilette-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14244,Marescialla,Santa Maria Novella,1828,,,https://media.parfumo.com/perfume_social/25/25bffe-marescialla-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14247,For Him Bleu Noir,Narciso Rodriguez,2018,Eau de Parfum,Sonia Constant,https://media.parfumo.com/perfume_social/3d/3dd0eb-for-him-bleu-noir-eau-de-parfum-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14248,Nostalgia,Santa Maria Novella,2002,,,https://media.parfumo.com/perfume_social/a1/a14e7e-nostalgia-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14251,For Her Fleur Musc,Narciso Rodriguez,2017,Eau de Parfum,"Sonia Constant,Calice Becker",https://media.parfumo.com/perfume_social/d8/d804d5-for-her-fleur-musc-eau-de-parfum-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14252,Gelsomino,Santa Maria Novella,2023,Eau de Parfum,,https://media.parfumo.com/perfume_social/12/123fec-gelsomino-eau-de-parfum-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14255,For Her Musc Nude,Narciso Rodriguez,2024,,Sonia Constant,https://media.parfumo.com/perfume_social/ee/ee80d6-for-her-musc-nude-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14256,Opoponax,Santa Maria Novella,,,,https://media.parfumo.com/perfume_social/66/66be66-opoponax-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14260,Mughetto,Santa Maria Novella,,,,https://media.parfumo.com/perfume_social/9e/9e0218-mughetto-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14263,Lana,Santa Maria Novella,2017,,,https://media.parfumo.com/perfume_social/05/05494b-lana-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14264,All of Me,Narciso Rodriguez,2023,Eau de Parfum,"Dora Baghriche-Arnaud,Daphné Bugey",https://media.parfumo.com/perfume_social/03/03769f-all-of-me-eau-de-parfum-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14267,Muschio Oro,Santa Maria Novella,,,,https://media.parfumo.com/perfume_social/ff/ff403e-muschio-oro-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14268,For HimFor Him Musc Collection,Narciso Rodriguez,2009,Eau de Parfum,Francis Kurkdjian,https://media.parfumo.com/perfume_social/c3/c3de1e-for-him-eau-de-parfum-for-him-musc-collection-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14269,#97 April Cotton,W.Dressroom,,,,https://media.parfumo.com/perfume_social/e1/e14e24-97-april-cotton-w-dressroom_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14271,Verbena,Santa Maria Novella,,,,https://media.parfumo.com/perfume_social/0d/0d678d-verbena-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14272,Essence,Narciso Rodriguez,2009,,Alberto Morillas,https://media.parfumo.com/perfume_social/8f/8f9142-essence-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14275,Lavanda Imperiale,Santa Maria Novella,,,,https://media.parfumo.com/perfume_social/58/58f543-lavanda-imperiale-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14276,Narciso,Narciso Rodriguez,2022,Eau de Parfum Cristal,,https://media.parfumo.com/perfume_social/f0/f01bb2-narciso-eau-de-parfum-cristal-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14280,For Her Musc Collection,Narciso Rodriguez,2009,,,https://media.parfumo.com/perfume_social/ea/ea47b0-for-her-musc-collection-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14283,Magnolia,Santa Maria Novella,2023,Eau de Parfum,,https://media.parfumo.com/perfume_social/7d/7d2388-magnolia-eau-de-parfum-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14284,For Him Bleu Noir Parfum,Narciso Rodriguez,2022,,Sonia Constant,https://media.parfumo.com/perfume_social/5b/5b1b28-for-him-bleu-noir-parfum-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14287,Cinquanta,Santa Maria Novella,2015,,,https://media.parfumo.com/perfume_social/fd/fdd317-cinquanta-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14290,For Her,Narciso Rodriguez,2025,Eau de Parfum Intense,Sonia Constant,https://media.parfumo.com/perfume_social/f3/f3bd9e-for-her-eau-de-parfum-intense-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14291,Ginestra,Santa Maria Novella,,,,https://media.parfumo.com/perfume_social/fa/fa9249-ginestra-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14294,For Her Forever,Narciso Rodriguez,2023,,Sonia Constant,https://media.parfumo.com/perfume_social/59/599720-for-her-forever-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14295,Ottone,Santa Maria Novella,2010,,,https://media.parfumo.com/perfume_social/6c/6c6699-ottone-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14298,For Him Vetiver Musc,Narciso Rodriguez,2024,,Mathilde Bijaoui,https://media.parfumo.com/perfume_social/20/20b7a7-for-him-vetiver-musc-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14299,Zagara,Santa Maria Novella,,,,https://media.parfumo.com/perfume_social/fa/fa3b2c-zagara-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14302,Essence Eau de Musc,Narciso Rodriguez,2011,,Alberto Morillas,https://media.parfumo.com/perfume_social/dd/dd32ec-essence-eau-de-musc-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14303,Quercia,Santa Maria Novella,2024,,,https://media.parfumo.com/perfume_social/a0/a00186-quercia-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14306,Ambra,Santa Maria Novella,2024,Eau de Parfum,,https://media.parfumo.com/perfume_social/db/db63aa-ambra-eau-de-parfum-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14307,For Her L'Absolu,Narciso Rodriguez,2015,,Aurélien Guichard,https://media.parfumo.com/perfume_social/29/2905a3-for-her-l-absolu-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14310,Gaggia,Santa Maria Novella,,,,https://media.parfumo.com/perfume_social/c1/c1e79d-gaggia-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14311,Narciso,Narciso Rodriguez,2025,Eau de Parfum Radiante,"Aurélien Guichard,Takasago / 高砂",https://media.parfumo.com/perfume_social/f2/f23a65_narciso-eau-de-parfum-radiante-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14314,Incenso,Santa Maria Novella,2024,,,https://media.parfumo.com/perfume_social/bd/bd8a15-incenso-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14315,For Him Bleu Noir,Narciso Rodriguez,2020,Eau de Toilette Extrême,Sonia Constant,https://media.parfumo.com/perfume_social/4b/4b5e1d-for-him-bleu-noir-eau-de-toilette-extreme-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14318,Rosa,Santa Maria Novella,,,,https://media.parfumo.com/perfume_social/f1/f1db2a-rosa-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14320,Narciso,Narciso Rodriguez,2015,Eau de Toilette,,https://media.parfumo.com/perfume_social/43/43617d-narciso-eau-de-toilette-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14322,Iris,Santa Maria Novella,,Eau de Cologne,,https://media.parfumo.com/perfume_social/2b/2bd3f5-iris-eau-de-cologne-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14324,Amber MuscFor Her Amber Musc,Narciso Rodriguez,2013,,,https://media.parfumo.com/perfume_social/cb/cb4da8-amber-musc-for-her-amber-musc-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14326,Gardenia,Santa Maria Novella,,Eau de Cologne,,https://media.parfumo.com/perfume_social/0a/0aec8f-gardenia-eau-de-cologne-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14328,For Her L'Eau,Narciso Rodriguez,2013,,Aurélien Guichard,https://media.parfumo.com/perfume_social/56/56227b-for-her-l-eau-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14330,Russa,Santa Maria Novella,1913,Eau de Cologne,,https://media.parfumo.com/perfume_social/79/79e4fd-russa-eau-de-cologne-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14335,Ambra,Santa Maria Novella,1828,Eau de Cologne,,https://media.parfumo.com/perfume_social/67/67919c-ambra-eau-de-cologne-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14336,For Her Fleur Musc,Narciso Rodriguez,2020,Eau de Toilette Florale,Sonia Constant,https://media.parfumo.com/perfume_social/24/246b42-for-her-fleur-musc-eau-de-toilette-florale-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14339,Caprifoglio,Santa Maria Novella,,,,https://media.parfumo.com/perfume_social/28/287cc1-caprifoglio-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14340,Narciso Eau Néroli Ambrée,Narciso Rodriguez,2021,,Aurélien Guichard,https://media.parfumo.com/perfume_social/8b/8ba5c1-narciso-eau-neroli-ambree-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14343,Eva,Santa Maria Novella,2002,,,https://media.parfumo.com/perfume_social/16/16491d-eva-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14345,All of Me,Narciso Rodriguez,2024,Eau de Parfum Intense,"Dora Baghriche-Arnaud,Daphné Bugey,DSM-Firmenich",https://media.parfumo.com/perfume_social/02/024101-all-of-me-eau-de-parfum-intense-narciso-rodriguez_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
14347,Tuberosa,Santa Maria Novella,,,,https://media.parfumo.com/perfume_social/29/29ebe8-tuberosa-santa-maria-novella_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
