PERFUME_ID,SEASON,VOTE,LOAD_DT
13451,Spring,38,2026-01-20 08:41:52
13451,Summer,33,2026-01-20 08:41:52
13451,Fall,15,2026-01-20 08:41:52
13451,Winter,9,2026-01-20 08:41:52
13452,Winter,3,2026-01-20 08:41:52
13452,Fall,3,2026-01-20 08:41:52
13452,Spring,3,2026-01-20 08:41:52
13452,Summer,1,2026-01-20 08:41:52
13454,Summer,43,2026-01-20 08:41:52
13454,Spring,41,2026-01-20 08:41:52
13454,Fall,17,2026-01-20 08:41:52
13458,Fall,24,2026-01-20 08:41:52
13458,Spring,24,2026-01-20 08:41:52
13458,Winter,23,2026-01-20 08:41:52
13458,Summer,8,2026-01-20 08:41:52
13460,Summer,44,2026-01-20 08:41:52
13460,Spring,36,2026-01-20 08:41:52
13460,Fall,10,2026-01-20 08:41:52
13460,Winter,6,2026-01-20 08:41:52
13462,Fall,31,2026-01-20 08:41:52
13462,Spring,23,2026-01-20 08:41:52
13462,Winter,20,2026-01-20 08:41:52
13462,Summer,15,2026-01-20 08:41:52
13463,Fall,2,2026-01-20 08:41:52
13463,Spring,2,2026-01-20 08:41:52
13463,Winter,1,2026-01-20 08:41:52
13463,Summer,1,2026-01-20 08:41:52
13464,Spring,40,2026-01-20 08:41:52
13464,Fall,25,2026-01-20 08:41:52
13464,Summer,24,2026-01-20 08:41:52
13464,Winter,19,2026-01-20 08:41:52
13466,Spring,29,2026-01-20 08:41:52
13466,Fall,25,2026-01-20 08:41:52
13466,Winter,14,2026-01-20 08:41:52
13466,Summer,13,2026-01-20 08:41:52
13468,Summer,39,2026-01-20 08:41:52
13468,Spring,31,2026-01-20 08:41:52
13468,Fall,14,2026-01-20 08:41:52
13468,Winter,5,2026-01-20 08:41:52
13470,Fall,36,2026-01-20 08:41:52
13470,Spring,34,2026-01-20 08:41:52
13470,Summer,30,2026-01-20 08:41:52
13470,Winter,23,2026-01-20 08:41:52
13471,Winter,1,2026-01-20 08:41:52
13471,Fall,1,2026-01-20 08:41:52
13471,Spring,1,2026-01-20 08:41:52
13472,Spring,30,2026-01-20 08:41:52
13472,Summer,29,2026-01-20 08:41:52
13472,Fall,10,2026-01-20 08:41:52
13472,Winter,3,2026-01-20 08:41:52
13474,Spring,37,2026-01-20 08:41:52
13474,Summer,35,2026-01-20 08:41:52
13474,Fall,18,2026-01-20 08:41:52
13474,Winter,9,2026-01-20 08:41:52
13476,Summer,31,2026-01-20 08:41:52
13476,Spring,30,2026-01-20 08:41:52
13476,Fall,8,2026-01-20 08:41:52
13476,Winter,3,2026-01-20 08:41:52
13478,Fall,39,2026-01-20 08:41:52
13478,Winter,35,2026-01-20 08:41:52
13478,Spring,19,2026-01-20 08:41:52
13478,Summer,7,2026-01-20 08:41:52
13480,Fall,19,2026-01-20 08:41:52
13480,Spring,18,2026-01-20 08:41:52
13480,Summer,14,2026-01-20 08:41:52
13480,Winter,12,2026-01-20 08:41:52
13483,Fall,26,2026-01-20 08:41:52
13483,Spring,23,2026-01-20 08:41:52
13483,Winter,21,2026-01-20 08:41:52
13483,Summer,18,2026-01-20 08:41:52
13484,Winter,22,2026-01-20 08:41:52
13484,Fall,22,2026-01-20 08:41:52
13484,Spring,18,2026-01-20 08:41:52
13484,Summer,9,2026-01-20 08:41:52
13487,Winter,29,2026-01-20 08:41:52
13487,Fall,27,2026-01-20 08:41:52
13487,Spring,16,2026-01-20 08:41:52
13487,Summer,7,2026-01-20 08:41:52
13488,Summer,26,2026-01-20 08:41:52
13488,Spring,22,2026-01-20 08:41:52
13488,Fall,7,2026-01-20 08:41:52
13489,Winter,1,2026-01-20 08:41:52
13489,Fall,1,2026-01-20 08:41:52
13491,Fall,29,2026-01-20 08:41:52
13491,Winter,26,2026-01-20 08:41:52
13491,Spring,20,2026-01-20 08:41:52
13491,Summer,12,2026-01-20 08:41:52
13492,Spring,22,2026-01-20 08:41:52
13492,Summer,19,2026-01-20 08:41:52
13492,Fall,9,2026-01-20 08:41:52
13492,Winter,3,2026-01-20 08:41:52
13495,Fall,14,2026-01-20 08:41:52
13495,Spring,14,2026-01-20 08:41:52
13495,Summer,12,2026-01-20 08:41:52
13495,Winter,7,2026-01-20 08:41:52
13496,Spring,21,2026-01-20 08:41:52
13496,Summer,15,2026-01-20 08:41:52
13496,Fall,7,2026-01-20 08:41:52
13496,Winter,6,2026-01-20 08:41:52
13499,Fall,25,2026-01-20 08:41:52
13499,Spring,21,2026-01-20 08:41:52
13499,Winter,17,2026-01-20 08:41:52
13499,Summer,11,2026-01-20 08:41:52
13501,Spring,12,2026-01-20 08:41:52
13501,Fall,11,2026-01-20 08:41:52
13501,Winter,9,2026-01-20 08:41:52
13501,Summer,7,2026-01-20 08:41:52
13503,Fall,34,2026-01-20 08:41:52
13503,Spring,32,2026-01-20 08:41:52
13503,Winter,19,2026-01-20 08:41:52
13503,Summer,17,2026-01-20 08:41:52
13507,Winter,30,2026-01-20 08:41:52
13507,Fall,27,2026-01-20 08:41:52
13507,Spring,17,2026-01-20 08:41:52
13507,Summer,7,2026-01-20 08:41:52
13510,Fall,80,2026-01-20 08:41:52
13510,Winter,70,2026-01-20 08:41:52
13510,Spring,52,2026-01-20 08:41:52
13510,Summer,27,2026-01-20 08:41:52
13511,Fall,32,2026-01-20 08:41:52
13511,Winter,30,2026-01-20 08:41:52
13511,Spring,21,2026-01-20 08:41:52
13511,Summer,7,2026-01-20 08:41:52
13514,Winter,67,2026-01-20 08:41:52
13514,Fall,66,2026-01-20 08:41:52
13514,Spring,38,2026-01-20 08:41:52
13514,Summer,14,2026-01-20 08:41:52
13515,Spring,23,2026-01-20 08:41:52
13515,Fall,20,2026-01-20 08:41:52
13515,Summer,15,2026-01-20 08:41:52
13515,Winter,11,2026-01-20 08:41:52
13518,Spring,54,2026-01-20 08:41:52
13518,Summer,42,2026-01-20 08:41:52
13518,Fall,28,2026-01-20 08:41:52
13518,Winter,16,2026-01-20 08:41:52
13521,Spring,27,2026-01-20 08:41:52
13521,Fall,20,2026-01-20 08:41:52
13521,Summer,20,2026-01-20 08:41:52
13521,Winter,11,2026-01-20 08:41:52
13522,Spring,35,2026-01-20 08:41:52
13522,Summer,31,2026-01-20 08:41:52
13522,Fall,21,2026-01-20 08:41:52
13522,Winter,13,2026-01-20 08:41:52
13523,Spring,1,2026-01-20 08:41:52
13525,Fall,34,2026-01-20 08:41:52
13525,Spring,25,2026-01-20 08:41:52
13525,Winter,24,2026-01-20 08:41:52
13525,Summer,18,2026-01-20 08:41:52
13526,Fall,58,2026-01-20 08:41:52
13526,Winter,54,2026-01-20 08:41:52
13526,Spring,38,2026-01-20 08:41:52
13526,Summer,11,2026-01-20 08:41:52
13528,Fall,19,2026-01-20 08:41:52
13528,Spring,17,2026-01-20 08:41:52
13528,Winter,15,2026-01-20 08:41:52
13528,Summer,9,2026-01-20 08:41:52
13530,Fall,45,2026-01-20 08:41:52
13530,Winter,42,2026-01-20 08:41:52
13530,Spring,36,2026-01-20 08:41:52
13530,Summer,21,2026-01-20 08:41:52
13532,Summer,20,2026-01-20 08:41:52
13532,Spring,19,2026-01-20 08:41:52
13532,Fall,10,2026-01-20 08:41:52
13532,Winter,3,2026-01-20 08:41:52
13534,Spring,44,2026-01-20 08:41:52
13534,Summer,37,2026-01-20 08:41:52
13534,Fall,30,2026-01-20 08:41:52
13534,Winter,22,2026-01-20 08:41:52
13536,Spring,19,2026-01-20 08:41:52
13536,Summer,17,2026-01-20 08:41:52
13536,Fall,10,2026-01-20 08:41:52
13536,Winter,4,2026-01-20 08:41:52
13538,Spring,48,2026-01-20 08:41:52
13538,Summer,37,2026-01-20 08:41:52
13538,Fall,35,2026-01-20 08:41:52
13538,Winter,23,2026-01-20 08:41:52
13540,Fall,22,2026-01-20 08:41:52
13540,Winter,19,2026-01-20 08:41:52
13540,Spring,16,2026-01-20 08:41:52
13540,Summer,3,2026-01-20 08:41:52
13542,Fall,35,2026-01-20 08:41:52
13542,Winter,31,2026-01-20 08:41:52
13542,Spring,22,2026-01-20 08:41:52
13542,Summer,8,2026-01-20 08:41:52
13544,Fall,23,2026-01-20 08:41:52
13544,Winter,19,2026-01-20 08:41:52
13544,Spring,13,2026-01-20 08:41:52
13544,Summer,8,2026-01-20 08:41:52
13545,Fall,44,2026-01-20 08:41:52
13545,Winter,34,2026-01-20 08:41:52
13545,Spring,27,2026-01-20 08:41:52
13545,Summer,16,2026-01-20 08:41:52
13549,Fall,48,2026-01-20 08:41:52
13549,Winter,46,2026-01-20 08:41:52
13549,Spring,17,2026-01-20 08:41:52
13552,Fall,17,2026-01-20 08:41:52
13552,Spring,14,2026-01-20 08:41:52
13552,Winter,13,2026-01-20 08:41:52
13552,Summer,9,2026-01-20 08:41:52
13553,Fall,52,2026-01-20 08:41:52
13553,Winter,48,2026-01-20 08:41:52
13553,Spring,23,2026-01-20 08:41:52
13553,Summer,15,2026-01-20 08:41:52
13556,Spring,21,2026-01-20 08:41:52
13556,Fall,18,2026-01-20 08:41:52
13556,Summer,15,2026-01-20 08:41:52
13556,Winter,10,2026-01-20 08:41:52
13557,Fall,33,2026-01-20 08:41:52
13557,Winter,26,2026-01-20 08:41:52
13557,Spring,23,2026-01-20 08:41:52
13557,Summer,18,2026-01-20 08:41:52
13558,Fall,250,2026-01-20 08:41:52
13558,Spring,225,2026-01-20 08:41:52
13558,Winter,185,2026-01-20 08:41:52
13558,Summer,117,2026-01-20 08:41:52
13561,Spring,49,2026-01-20 08:41:52
13561,Summer,45,2026-01-20 08:41:52
13561,Fall,37,2026-01-20 08:41:52
13561,Winter,21,2026-01-20 08:41:52
13563,Fall,27,2026-01-20 08:41:52
13563,Winter,22,2026-01-20 08:41:52
13563,Spring,14,2026-01-20 08:41:52
13563,Summer,6,2026-01-20 08:41:52
13564,Winter,155,2026-01-20 08:41:52
13564,Fall,153,2026-01-20 08:41:52
13564,Spring,60,2026-01-20 08:41:52
13564,Summer,18,2026-01-20 08:41:52
13565,Summer,37,2026-01-20 08:41:52
13565,Spring,34,2026-01-20 08:41:52
13565,Fall,13,2026-01-20 08:41:52
13567,Fall,21,2026-01-20 08:41:52
13567,Winter,19,2026-01-20 08:41:52
13567,Spring,16,2026-01-20 08:41:52
13567,Summer,10,2026-01-20 08:41:52
13568,Winter,110,2026-01-20 08:41:52
13568,Fall,102,2026-01-20 08:41:52
13568,Spring,43,2026-01-20 08:41:52
13569,Fall,42,2026-01-20 08:41:52
13569,Winter,40,2026-01-20 08:41:52
13569,Spring,31,2026-01-20 08:41:52
13569,Summer,13,2026-01-20 08:41:52
13571,Summer,17,2026-01-20 08:41:52
13571,Spring,15,2026-01-20 08:41:52
13571,Fall,8,2026-01-20 08:41:52
13571,Winter,4,2026-01-20 08:41:52
13572,Spring,91,2026-01-20 08:41:52
13572,Fall,70,2026-01-20 08:41:52
13572,Summer,68,2026-01-20 08:41:52
13572,Winter,41,2026-01-20 08:41:52
13573,Fall,47,2026-01-20 08:41:52
13573,Spring,41,2026-01-20 08:41:52
13573,Winter,37,2026-01-20 08:41:52
13573,Summer,26,2026-01-20 08:41:52
13575,Fall,23,2026-01-20 08:41:52
13575,Winter,20,2026-01-20 08:41:52
13575,Spring,9,2026-01-20 08:41:52
13577,Fall,48,2026-01-20 08:41:52
13577,Winter,47,2026-01-20 08:41:52
13577,Spring,20,2026-01-20 08:41:52
13577,Summer,10,2026-01-20 08:41:52
13579,Spring,22,2026-01-20 08:41:52
13579,Summer,20,2026-01-20 08:41:52
13579,Fall,11,2026-01-20 08:41:52
13579,Winter,5,2026-01-20 08:41:52
13580,Fall,72,2026-01-20 08:41:52
13580,Winter,60,2026-01-20 08:41:52
13580,Spring,49,2026-01-20 08:41:52
13580,Summer,24,2026-01-20 08:41:52
13581,Spring,37,2026-01-20 08:41:52
13581,Summer,36,2026-01-20 08:41:52
13581,Fall,16,2026-01-20 08:41:52
13581,Winter,7,2026-01-20 08:41:52
13583,Spring,17,2026-01-20 08:41:52
13583,Summer,13,2026-01-20 08:41:52
13583,Fall,11,2026-01-20 08:41:52
13583,Winter,7,2026-01-20 08:41:52
13584,Summer,40,2026-01-20 08:41:52
13584,Spring,38,2026-01-20 08:41:52
13584,Fall,23,2026-01-20 08:41:52
13584,Winter,8,2026-01-20 08:41:52
13585,Summer,20,2026-01-20 08:41:52
13585,Spring,15,2026-01-20 08:41:52
13587,Summer,26,2026-01-20 08:41:52
13587,Spring,21,2026-01-20 08:41:52
13587,Fall,8,2026-01-20 08:41:52
13588,Spring,53,2026-01-20 08:41:52
13588,Summer,41,2026-01-20 08:41:52
13588,Fall,30,2026-01-20 08:41:52
13588,Winter,11,2026-01-20 08:41:52
13589,Spring,17,2026-01-20 08:41:52
13589,Summer,11,2026-01-20 08:41:52
13589,Fall,7,2026-01-20 08:41:52
13591,Spring,17,2026-01-20 08:41:52
13591,Summer,13,2026-01-20 08:41:52
13591,Fall,11,2026-01-20 08:41:52
13591,Winter,8,2026-01-20 08:41:52
13592,Fall,69,2026-01-20 08:41:52
13592,Winter,65,2026-01-20 08:41:52
13592,Spring,40,2026-01-20 08:41:52
13592,Summer,14,2026-01-20 08:41:52
13593,Spring,13,2026-01-20 08:41:52
13593,Fall,8,2026-01-20 08:41:52
13593,Summer,8,2026-01-20 08:41:52
13593,Winter,4,2026-01-20 08:41:52
13595,Fall,15,2026-01-20 08:41:52
13595,Spring,12,2026-01-20 08:41:52
13595,Summer,11,2026-01-20 08:41:52
13595,Winter,9,2026-01-20 08:41:52
13596,Spring,67,2026-01-20 08:41:52
13596,Summer,51,2026-01-20 08:41:52
13596,Fall,40,2026-01-20 08:41:52
13596,Winter,16,2026-01-20 08:41:52
13599,Fall,7,2026-01-20 08:41:52
13599,Spring,7,2026-01-20 08:41:52
13599,Winter,6,2026-01-20 08:41:52
13599,Summer,4,2026-01-20 08:41:52
13600,Summer,6,2026-01-20 08:41:52
13600,Spring,4,2026-01-20 08:41:52
13600,Fall,3,2026-01-20 08:41:52
13600,Winter,1,2026-01-20 08:41:52
13601,Spring,56,2026-01-20 08:41:52
13601,Fall,47,2026-01-20 08:41:52
13601,Summer,43,2026-01-20 08:41:52
13601,Winter,36,2026-01-20 08:41:52
13603,Fall,10,2026-01-20 08:41:52
13603,Winter,9,2026-01-20 08:41:52
13603,Summer,5,2026-01-20 08:41:52
13603,Spring,5,2026-01-20 08:41:52
13604,Spring,38,2026-01-20 08:41:52
13604,Summer,34,2026-01-20 08:41:52
13604,Fall,26,2026-01-20 08:41:52
13604,Winter,11,2026-01-20 08:41:52
13605,Winter,6,2026-01-20 08:41:52
13605,Fall,6,2026-01-20 08:41:52
13605,Spring,5,2026-01-20 08:41:52
13605,Summer,1,2026-01-20 08:41:52
13607,Winter,16,2026-01-20 08:41:52
13607,Fall,14,2026-01-20 08:41:52
13607,Spring,4,2026-01-20 08:41:52
13607,Summer,3,2026-01-20 08:41:52
13608,Summer,42,2026-01-20 08:41:52
13608,Spring,38,2026-01-20 08:41:52
13608,Fall,10,2026-01-20 08:41:52
13609,Summer,10,2026-01-20 08:41:52
13609,Spring,10,2026-01-20 08:41:52
13609,Fall,5,2026-01-20 08:41:52
13609,Winter,3,2026-01-20 08:41:52
13611,Spring,17,2026-01-20 08:41:52
13611,Summer,16,2026-01-20 08:41:52
13611,Fall,5,2026-01-20 08:41:52
13611,Winter,2,2026-01-20 08:41:52
13612,Summer,6,2026-01-20 08:41:52
13612,Spring,6,2026-01-20 08:41:52
13612,Winter,3,2026-01-20 08:41:52
13612,Fall,3,2026-01-20 08:41:52
13613,Fall,32,2026-01-20 08:41:52
13613,Spring,30,2026-01-20 08:41:52
13613,Winter,27,2026-01-20 08:41:52
13613,Summer,13,2026-01-20 08:41:52
13615,Summer,13,2026-01-20 08:41:52
13615,Spring,13,2026-01-20 08:41:52
13615,Fall,7,2026-01-20 08:41:52
13615,Winter,3,2026-01-20 08:41:52
13616,Summer,8,2026-01-20 08:41:52
13616,Spring,8,2026-01-20 08:41:52
13616,Winter,2,2026-01-20 08:41:52
13616,Fall,2,2026-01-20 08:41:52
13619,Summer,14,2026-01-20 08:41:52
13619,Spring,12,2026-01-20 08:41:52
13619,Fall,6,2026-01-20 08:41:52
13619,Winter,2,2026-01-20 08:41:52
13622,Summer,34,2026-01-20 08:41:52
13622,Spring,27,2026-01-20 08:41:52
13622,Fall,10,2026-01-20 08:41:52
13622,Winter,3,2026-01-20 08:41:52
13623,Summer,10,2026-01-20 08:41:52
13623,Spring,10,2026-01-20 08:41:52
13623,Fall,3,2026-01-20 08:41:52
13626,Spring,23,2026-01-20 08:41:52
13626,Summer,18,2026-01-20 08:41:52
13626,Fall,10,2026-01-20 08:41:52
13628,Spring,9,2026-01-20 08:41:52
13628,Summer,7,2026-01-20 08:41:52
13628,Fall,3,2026-01-20 08:41:52
13628,Winter,1,2026-01-20 08:41:52
13630,Fall,35,2026-01-20 08:41:52
13630,Winter,34,2026-01-20 08:41:52
13630,Spring,14,2026-01-20 08:41:52
13630,Summer,5,2026-01-20 08:41:52
13632,Winter,13,2026-01-20 08:41:52
13632,Fall,13,2026-01-20 08:41:52
13632,Spring,8,2026-01-20 08:41:52
13632,Summer,5,2026-01-20 08:41:52
13634,Fall,18,2026-01-20 08:41:52
13634,Spring,14,2026-01-20 08:41:52
13634,Winter,12,2026-01-20 08:41:52
13634,Summer,9,2026-01-20 08:41:52
13636,Spring,11,2026-01-20 08:41:52
13636,Winter,9,2026-01-20 08:41:52
13636,Fall,9,2026-01-20 08:41:52
13636,Summer,8,2026-01-20 08:41:52
13638,Spring,39,2026-01-20 08:41:52
13638,Fall,29,2026-01-20 08:41:52
13638,Summer,27,2026-01-20 08:41:52
13638,Winter,14,2026-01-20 08:41:52
13640,Fall,14,2026-01-20 08:41:52
13640,Summer,12,2026-01-20 08:41:52
13640,Spring,12,2026-01-20 08:41:52
13640,Winter,10,2026-01-20 08:41:52
13642,Fall,36,2026-01-20 08:41:52
13642,Winter,33,2026-01-20 08:41:52
13642,Spring,18,2026-01-20 08:41:52
13642,Summer,8,2026-01-20 08:41:52
13643,Fall,45,2026-01-20 08:41:52
13643,Winter,40,2026-01-20 08:41:52
13643,Spring,19,2026-01-20 08:41:52
13643,Summer,12,2026-01-20 08:41:52
13644,Fall,10,2026-01-20 08:41:52
13644,Winter,9,2026-01-20 08:41:52
13644,Spring,4,2026-01-20 08:41:52
13644,Summer,2,2026-01-20 08:41:52
13646,Summer,38,2026-01-20 08:41:52
13646,Spring,36,2026-01-20 08:41:52
13646,Fall,10,2026-01-20 08:41:52
13646,Winter,4,2026-01-20 08:41:52
13647,Winter,44,2026-01-20 08:41:52
13647,Fall,42,2026-01-20 08:41:52
13647,Spring,16,2026-01-20 08:41:52
13647,Summer,8,2026-01-20 08:41:52
13648,Spring,10,2026-01-20 08:41:52
13648,Fall,8,2026-01-20 08:41:52
13648,Summer,8,2026-01-20 08:41:52
13648,Winter,3,2026-01-20 08:41:52
13650,Spring,26,2026-01-20 08:41:52
13650,Summer,23,2026-01-20 08:41:52
13650,Fall,20,2026-01-20 08:41:52
13650,Winter,9,2026-01-20 08:41:52
13651,Summer,31,2026-01-20 08:41:52
13651,Spring,31,2026-01-20 08:41:52
13651,Fall,16,2026-01-20 08:41:52
13651,Winter,8,2026-01-20 08:41:52
13652,Winter,7,2026-01-20 08:41:52
13652,Fall,7,2026-01-20 08:41:52
13652,Spring,7,2026-01-20 08:41:52
13652,Summer,3,2026-01-20 08:41:52
13655,Fall,18,2026-01-20 08:41:52
13655,Winter,14,2026-01-20 08:41:52
13655,Spring,8,2026-01-20 08:41:52
13655,Summer,5,2026-01-20 08:41:52
13656,Spring,15,2026-01-20 08:41:52
13656,Summer,12,2026-01-20 08:41:52
13656,Fall,5,2026-01-20 08:41:52
13659,Spring,33,2026-01-20 08:41:52
13659,Summer,29,2026-01-20 08:41:52
13659,Fall,27,2026-01-20 08:41:52
13659,Winter,18,2026-01-20 08:41:52
13660,Spring,32,2026-01-20 08:41:52
13660,Summer,24,2026-01-20 08:41:52
13660,Fall,16,2026-01-20 08:41:52
13660,Winter,7,2026-01-20 08:41:52
13661,Spring,14,2026-01-20 08:41:52
13661,Summer,13,2026-01-20 08:41:52
13661,Fall,7,2026-01-20 08:41:52
13661,Winter,2,2026-01-20 08:41:52
13663,Spring,19,2026-01-20 08:41:52
13663,Fall,15,2026-01-20 08:41:52
13663,Winter,12,2026-01-20 08:41:52
13663,Summer,11,2026-01-20 08:41:52
13664,Spring,31,2026-01-20 08:41:52
13664,Summer,26,2026-01-20 08:41:52
13664,Fall,22,2026-01-20 08:41:52
13664,Winter,15,2026-01-20 08:41:52
13665,Fall,6,2026-01-20 08:41:52
13665,Spring,6,2026-01-20 08:41:52
13665,Winter,3,2026-01-20 08:41:52
13665,Summer,2,2026-01-20 08:41:52
13667,Fall,50,2026-01-20 08:41:52
13667,Winter,48,2026-01-20 08:41:52
13667,Spring,20,2026-01-20 08:41:52
13667,Summer,10,2026-01-20 08:41:52
13668,Spring,10,2026-01-20 08:41:52
13668,Fall,9,2026-01-20 08:41:52
13668,Summer,7,2026-01-20 08:41:52
13669,Summer,28,2026-01-20 08:41:52
13669,Spring,25,2026-01-20 08:41:52
13669,Fall,9,2026-01-20 08:41:52
13669,Winter,4,2026-01-20 08:41:52
13671,Spring,32,2026-01-20 08:41:52
13671,Summer,27,2026-01-20 08:41:52
13671,Fall,19,2026-01-20 08:41:52
13671,Winter,9,2026-01-20 08:41:52
13672,Fall,9,2026-01-20 08:41:52
13672,Spring,9,2026-01-20 08:41:52
13672,Summer,8,2026-01-20 08:41:52
13672,Winter,6,2026-01-20 08:41:52
13673,Spring,15,2026-01-20 08:41:52
13673,Fall,13,2026-01-20 08:41:52
13673,Summer,13,2026-01-20 08:41:52
13673,Winter,7,2026-01-20 08:41:52
13675,Spring,34,2026-01-20 08:41:52
13675,Fall,31,2026-01-20 08:41:52
13675,Summer,19,2026-01-20 08:41:52
13675,Winter,16,2026-01-20 08:41:52
13676,Fall,3,2026-01-20 08:41:52
13676,Summer,3,2026-01-20 08:41:52
13676,Spring,3,2026-01-20 08:41:52
13676,Winter,1,2026-01-20 08:41:52
13677,Summer,27,2026-01-20 08:41:52
13677,Spring,26,2026-01-20 08:41:52
13677,Fall,5,2026-01-20 08:41:52
13679,Summer,6,2026-01-20 08:41:52
13679,Spring,6,2026-01-20 08:41:52
13679,Fall,2,2026-01-20 08:41:52
13680,Spring,28,2026-01-20 08:41:52
13680,Fall,26,2026-01-20 08:41:52
13680,Winter,20,2026-01-20 08:41:52
13680,Summer,16,2026-01-20 08:41:52
13681,Spring,14,2026-01-20 08:41:52
13681,Summer,12,2026-01-20 08:41:52
13681,Fall,9,2026-01-20 08:41:52
13681,Winter,4,2026-01-20 08:41:52
13683,Summer,7,2026-01-20 08:41:52
13683,Spring,7,2026-01-20 08:41:52
13683,Fall,3,2026-01-20 08:41:52
13683,Winter,1,2026-01-20 08:41:52
13685,Spring,24,2026-01-20 08:41:52
13685,Summer,19,2026-01-20 08:41:52
13685,Fall,16,2026-01-20 08:41:52
13685,Winter,6,2026-01-20 08:41:52
13687,Summer,10,2026-01-20 08:41:52
13687,Spring,10,2026-01-20 08:41:52
13687,Winter,1,2026-01-20 08:41:52
13687,Fall,1,2026-01-20 08:41:52
13688,Fall,36,2026-01-20 08:41:52
13688,Spring,34,2026-01-20 08:41:52
13688,Winter,24,2026-01-20 08:41:52
13688,Summer,24,2026-01-20 08:41:52
13689,Spring,20,2026-01-20 08:41:52
13689,Summer,16,2026-01-20 08:41:52
13689,Fall,11,2026-01-20 08:41:52
13689,Winter,8,2026-01-20 08:41:52
13691,Summer,8,2026-01-20 08:41:52
13691,Spring,8,2026-01-20 08:41:52
13691,Fall,4,2026-01-20 08:41:52
13692,Fall,25,2026-01-20 08:41:52
13692,Spring,21,2026-01-20 08:41:52
13692,Winter,18,2026-01-20 08:41:52
13692,Summer,14,2026-01-20 08:41:52
13695,Spring,11,2026-01-20 08:41:52
13695,Summer,10,2026-01-20 08:41:52
13695,Fall,3,2026-01-20 08:41:52
13696,Summer,36,2026-01-20 08:41:52
13696,Spring,35,2026-01-20 08:41:52
13696,Fall,23,2026-01-20 08:41:52
13696,Winter,13,2026-01-20 08:41:52
13697,Spring,19,2026-01-20 08:41:52
13697,Summer,14,2026-01-20 08:41:52
13697,Fall,11,2026-01-20 08:41:52
13697,Winter,4,2026-01-20 08:41:52
13699,Winter,37,2026-01-20 08:41:52
13699,Fall,36,2026-01-20 08:41:52
13699,Spring,14,2026-01-20 08:41:52
13699,Summer,8,2026-01-20 08:41:52
13700,Summer,13,2026-01-20 08:41:52
13700,Spring,13,2026-01-20 08:41:52
13700,Fall,6,2026-01-20 08:41:52
13700,Winter,2,2026-01-20 08:41:52
13701,Spring,16,2026-01-20 08:41:52
13701,Summer,14,2026-01-20 08:41:52
13701,Fall,10,2026-01-20 08:41:52
13701,Winter,3,2026-01-20 08:41:52
13703,Winter,35,2026-01-20 08:41:52
13703,Fall,35,2026-01-20 08:41:52
13703,Spring,15,2026-01-20 08:41:52
13703,Summer,5,2026-01-20 08:41:52
13705,Spring,17,2026-01-20 08:41:52
13705,Summer,16,2026-01-20 08:41:52
13705,Fall,7,2026-01-20 08:41:52
13705,Winter,5,2026-01-20 08:41:52
13707,Spring,27,2026-01-20 08:41:52
13707,Fall,22,2026-01-20 08:41:52
13707,Summer,22,2026-01-20 08:41:52
13707,Winter,9,2026-01-20 08:41:52
13708,Summer,10,2026-01-20 08:41:52
13708,Spring,8,2026-01-20 08:41:52
13708,Fall,7,2026-01-20 08:41:52
13709,Summer,16,2026-01-20 08:41:52
13709,Spring,16,2026-01-20 08:41:52
13709,Fall,5,2026-01-20 08:41:52
13709,Winter,2,2026-01-20 08:41:52
13710,Summer,1,2026-01-20 08:41:52
13710,Spring,1,2026-01-20 08:41:52
13711,Spring,7,2026-01-20 08:41:52
13711,Summer,6,2026-01-20 08:41:52
13711,Fall,2,2026-01-20 08:41:52
13711,Winter,1,2026-01-20 08:41:52
13712,Fall,47,2026-01-20 08:41:52
13712,Winter,45,2026-01-20 08:41:52
13712,Spring,25,2026-01-20 08:41:52
13712,Summer,11,2026-01-20 08:41:52
13713,Summer,14,2026-01-20 08:41:52
13713,Spring,13,2026-01-20 08:41:52
13715,Fall,5,2026-01-20 08:41:52
13715,Spring,5,2026-01-20 08:41:52
13715,Winter,4,2026-01-20 08:41:52
13715,Summer,1,2026-01-20 08:41:52
13716,Fall,31,2026-01-20 08:41:52
13716,Spring,27,2026-01-20 08:41:52
13716,Winter,23,2026-01-20 08:41:52
13716,Summer,14,2026-01-20 08:41:52
13720,Spring,9,2026-01-20 08:41:52
13720,Summer,8,2026-01-20 08:41:52
13720,Fall,2,2026-01-20 08:41:52
13722,Summer,32,2026-01-20 08:41:52
13722,Spring,30,2026-01-20 08:41:52
13722,Fall,11,2026-01-20 08:41:52
13722,Winter,6,2026-01-20 08:41:52
13723,Fall,16,2026-01-20 08:41:52
13723,Winter,10,2026-01-20 08:41:52
13723,Spring,9,2026-01-20 08:41:52
13723,Summer,6,2026-01-20 08:41:52
13724,Winter,5,2026-01-20 08:41:52
13724,Fall,5,2026-01-20 08:41:52
13724,Spring,5,2026-01-20 08:41:52
13724,Summer,2,2026-01-20 08:41:52
13726,Fall,48,2026-01-20 08:41:52
13726,Winter,44,2026-01-20 08:41:52
13726,Spring,28,2026-01-20 08:41:52
13726,Summer,13,2026-01-20 08:41:52
13727,Spring,15,2026-01-20 08:41:52
13727,Summer,13,2026-01-20 08:41:52
13727,Fall,7,2026-01-20 08:41:52
13727,Winter,4,2026-01-20 08:41:52
13728,Summer,5,2026-01-20 08:41:52
13728,Spring,5,2026-01-20 08:41:52
